date,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino1,cansino3,cansino4,pfizer,sinovac,astra,sinopharm,cansino
5/10/2021,122272,62468,103,0,3571,17401,4,0,136,26947,0,0,119,0,0,0,2181,0,0,184843,20976,27083,119,2181
6/10/2021,112229,63535,39,0,3172,13459,2,0,168,24651,0,0,171,0,0,0,2506,0,0,175803,16633,24819,171,2506
7/10/2021,106099,56823,67,0,3854,10938,0,0,22,25418,0,0,210,0,0,0,2101,0,0,162989,14792,25440,210,2101
8/10/2021,71906,68777,608,0,3870,12385,5,0,26,25329,0,0,221,0,0,0,1772,0,0,141291,16260,25355,221,1772
9/10/2021,38161,61609,4,0,2730,13414,18,0,78,34300,0,0,164,23,0,0,1466,0,0,99774,16162,34378,187,1466
10/10/2021,30769,59899,3,0,2183,10314,2,0,15,33312,0,0,162,28,0,0,837,0,0,90671,12499,33327,190,837
11/10/2021,50908,89359,40,0,3032,12006,2,0,87,39120,0,0,201,104,0,0,1862,0,0,140307,15040,39207,305,1862
12/10/2021,54064,119498,57,0,3142,10669,138,0,72,28065,0,0,158,126,0,0,1812,0,0,173619,13949,28137,284,1812
13/10/2021,50267,115751,2203,0,2745,10468,17,0,52,34746,0,0,220,136,0,0,1517,0,0,168221,13230,34798,356,1517
14/10/2021,39036,131978,3307,0,2943,9526,17,0,55,27526,7,0,334,184,0,0,2115,0,0,174321,12486,27588,518,2115
15/10/2021,34018,111109,10367,0,3050,8680,30,0,28,16602,13,0,201,127,0,0,1906,0,0,155494,11760,16643,328,1906
16/10/2021,14145,97604,3599,1,2066,5312,28,0,10,14559,0,0,241,74,0,0,708,0,0,115349,7406,14569,315,708
17/10/2021,15294,108144,2730,0,1557,4928,2,0,3,8635,0,0,194,40,0,0,1251,0,0,126168,6487,8638,234,1251
18/10/2021,29734,158057,9195,0,3025,5740,32,0,15,9805,1,0,330,88,0,0,1264,0,0,196986,8797,9821,418,1264
19/10/2021,13213,112455,1411,1,1801,2381,1,0,2,7640,0,0,193,36,0,0,989,0,0,127080,4183,7642,229,989
20/10/2021,28481,204459,17305,1,2292,4856,21,0,84,10088,1,0,263,155,6,0,1302,0,0,250246,7169,10173,424,1302
21/10/2021,29503,175380,20560,0,2865,5540,12,0,8,11907,2,0,330,125,3,0,1645,3,0,225443,8417,11917,458,1648
22/10/2021,25083,106759,18834,0,2720,4201,51,0,8,7031,1,0,288,125,0,0,2052,0,0,150676,6972,7040,413,2052
23/10/2021,10081,89402,8375,1,1712,3986,8,0,4,6773,2,0,187,98,1,0,592,0,0,107859,5706,6779,286,592
24/10/2021,9238,101735,8616,1,2045,2742,1,0,12,6579,1,0,167,90,0,0,900,7,0,119590,4788,6592,257,907
25/10/2021,21636,134978,22326,2,2150,4355,13,0,4,6109,5,0,279,126,0,0,1337,0,0,178942,6518,6118,405,1337
26/10/2021,22708,129647,22740,4,2206,6153,29,0,5,4903,6,0,257,131,0,0,1132,4,0,175099,8388,4914,388,1136
27/10/2021,17369,117251,28235,9,1971,5940,40,0,5,3906,12,0,368,193,4,0,1323,0,0,162864,7951,3923,565,1323
28/10/2021,17587,110514,52970,586,1965,5792,115,1,7,3124,6,0,257,197,43,0,1316,0,0,181657,7873,3137,497,1316
29/10/2021,13324,77406,45676,286,2003,4318,80,2,1,1931,1,0,279,196,19,0,711,1,0,136692,6403,1933,494,712
30/10/2021,5121,43817,21039,104,1862,3196,65,1,0,4245,0,0,217,154,20,2,555,1,0,70081,5124,4245,393,556
31/10/2021,4824,36315,16944,78,1576,2232,42,0,1,5001,1,0,155,136,5,0,406,0,0,58161,3850,5003,296,406
1/11/2021,7767,50666,44532,223,1666,3451,156,0,4,3583,0,0,293,208,15,1,547,0,0,103188,5273,3587,517,547
2/11/2021,8058,52616,57584,302,1281,3620,262,1,8,2013,0,0,331,154,15,1,785,1,0,118560,5164,2021,501,786
3/11/2021,6998,40052,65134,266,1362,3160,462,0,0,1265,1,0,308,252,31,0,475,0,0,112450,4984,1266,591,475
4/11/2021,2249,15831,21214,77,751,1787,215,0,0,1570,0,0,124,272,1,0,242,0,0,39371,2753,1570,397,242
5/11/2021,4432,25852,47952,159,1257,3414,446,4,0,2407,0,0,212,187,50,0,175,0,0,78395,5121,2407,449,175
6/11/2021,3382,9098,25301,98,1425,1992,477,26,56,2549,1,0,155,205,27,0,229,0,0,37879,3920,2606,387,229
7/11/2021,2462,11710,22280,67,1184,1591,421,1,0,1243,0,0,98,115,14,0,202,0,0,36519,3197,1243,227,202
8/11/2021,5312,40959,59695,225,1215,3347,584,4,3,1060,1,0,160,299,18,0,308,0,0,106191,5150,1064,477,308
9/11/2021,6723,28132,78585,328,1388,2400,593,2,1,752,0,0,242,220,30,0,441,0,0,113768,4383,753,492,441
10/11/2021,6633,35763,86877,303,1409,2783,727,2,4,858,0,0,189,299,13,0,429,0,0,129576,4921,862,501,429
11/11/2021,7478,39364,93880,317,1353,3276,881,7,0,1849,1,0,194,311,39,0,627,0,0,141039,5517,1850,544,627
12/11/2021,6086,30099,75101,255,1244,2863,1066,10,1,1600,0,0,425,264,41,0,305,0,0,111541,5183,1601,730,305
13/11/2021,2402,13515,38083,172,1152,1814,979,11,2,788,0,0,171,190,42,1,392,0,0,54172,3956,790,404,392
14/11/2021,2606,9003,30985,74,868,1755,528,1,4,248,14,0,113,175,18,0,420,0,0,42668,3152,266,306,420
15/11/2021,4747,23760,70859,291,1013,2494,1516,6,349,684,11,0,142,230,34,0,541,0,0,99657,5029,1044,406,541
16/11/2021,5777,21829,89802,380,1009,2656,1392,3,16,1687,36,0,155,257,38,1,502,0,0,117788,5060,1739,451,502
17/11/2021,5139,17792,92905,308,1101,2352,1562,1,20,793,19,0,228,383,47,0,253,0,0,116144,5016,832,658,253
18/11/2021,6120,18128,97402,298,1069,2541,1716,18,9,497,33,1,198,254,36,1,373,0,0,121948,5344,540,489,373
19/11/2021,5591,14568,82059,293,1140,2387,1954,12,11,281,12,0,154,300,65,1,485,0,0,102511,5493,304,520,485
20/11/2021,2313,3941,36668,107,783,1829,1746,10,12,651,10,0,95,164,70,1,176,0,0,43029,4368,673,330,176
21/11/2021,1821,3555,29629,62,624,1364,1465,10,210,186,12,0,93,145,42,0,66,1,0,35067,3463,408,280,67
22/11/2021,3953,9799,92527,260,998,2043,2492,8,141,397,38,0,184,278,94,0,34,0,0,106539,5541,576,556,34
23/11/2021,4393,8974,120093,336,818,1711,3114,18,158,191,26,0,146,247,55,0,67,0,0,133796,5661,375,448,67
24/11/2021,4203,6866,124013,319,866,1734,4509,17,201,169,18,0,165,311,92,0,58,0,0,135401,7126,388,568,58
25/11/2021,4738,4149,126506,301,760,1252,4539,24,402,757,121,2,145,191,118,1,121,0,0,135694,6575,1282,455,121
26/11/2021,4009,4906,98995,183,857,1607,5057,32,92,319,171,1,139,211,98,0,54,0,0,108093,7553,583,448,54
27/11/2021,1820,3775,42187,89,600,1630,6184,34,120,43,85,0,99,176,98,1,25,0,0,47871,8448,248,374,25
28/11/2021,1726,2493,34047,53,379,960,3518,13,0,37,190,1,80,110,119,1,229,0,0,38319,4870,228,310,229
29/11/2021,3864,5222,93163,271,669,1485,6656,29,40,277,401,1,104,145,148,0,148,1,0,102520,8839,719,397,149
30/11/2021,4022,6706,117473,296,716,1574,7361,31,0,157,305,0,100,213,114,0,571,0,0,128497,9682,462,427,571
1/12/2021,3952,6084,120475,301,811,1421,12369,57,0,140,514,1,107,183,111,1,839,1,0,130812,14658,655,402,840
2/12/2021,4593,7330,124241,323,836,1477,15278,49,2,218,281,3,113,224,107,1,246,2,0,136487,17640,504,445,248
3/12/2021,3530,5312,100863,213,857,1301,16684,56,0,120,176,0,133,388,135,0,184,0,0,109918,18898,296,656,184
4/12/2021,2633,3000,48701,93,534,1158,14332,54,9,81,865,4,118,181,114,0,443,0,0,54427,16078,959,413,443
5/12/2021,1240,2150,41871,105,426,740,9401,23,6,2,800,1,88,115,115,1,422,0,0,45366,10590,809,319,422
6/12/2021,4045,4925,70757,245,738,1258,18855,59,0,143,746,1,130,150,204,2,563,0,0,79972,20910,890,486,563
7/12/2021,3899,5556,94310,328,786,1168,22234,71,1,117,865,0,105,123,188,0,357,0,0,104093,24259,983,416,357
8/12/2021,3957,5104,93983,235,825,1317,23232,88,0,85,1285,0,125,157,248,0,308,12,0,103279,25462,1370,530,320
9/12/2021,4142,6289,105441,294,757,1290,26290,72,0,146,1016,7,112,216,118,0,470,4,0,116166,28409,1169,446,474
10/12/2021,3227,5509,92199,42,617,1419,23225,23,0,91,1566,3,94,161,128,0,335,0,0,100977,25284,1660,383,335
11/12/2021,956,1943,51525,25,444,760,17610,33,8,36,538,0,58,59,88,1,110,0,0,54449,18847,582,206,110
12/12/2021,1121,1666,50658,65,330,646,14286,26,2,19,676,1,51,72,47,0,153,6,0,53510,15288,698,170,159
13/12/2021,3421,4097,101950,69,613,985,20729,23,4,138,1578,2,76,153,104,0,210,0,0,109537,22350,1722,333,210
14/12/2021,3459,4189,132797,81,633,908,22233,24,2,149,1745,2,61,142,69,0,279,0,0,140526,23798,1898,272,279
15/12/2021,3496,4201,139599,55,665,1040,23629,29,12,69,1461,3,85,167,43,1,376,0,0,147351,25363,1545,296,376
16/12/2021,3760,5284,142861,83,592,888,21602,34,5,108,1758,3,109,149,113,0,260,3,0,151988,23116,1874,371,263
17/12/2021,2409,3782,133407,74,595,992,22236,47,23,73,1472,3,91,138,100,0,202,0,0,139672,23870,1571,329,202
18/12/2021,698,1334,56268,23,439,739,12600,19,0,39,1375,3,44,76,58,0,205,4,0,58323,13797,1417,178,209
19/12/2021,1091,1586,63009,154,241,325,12005,35,4,28,2543,14,10,41,39,0,296,1,0,65840,12606,2589,90,297
20/12/2021,2791,3599,118736,396,537,785,21254,110,1,57,1654,10,64,114,73,0,216,0,0,125522,22686,1722,251,216
21/12/2021,2777,3772,142386,340,453,729,19531,61,3,31,2139,11,78,87,40,0,176,1,0,149275,20774,2184,205,177
22/12/2021,2703,3887,149397,201,528,740,20740,50,5,30,3254,7,74,100,47,0,283,26,0,156188,22058,3296,221,309
23/12/2021,3133,4438,150487,268,412,848,19099,120,1,67,3409,6,80,114,34,0,191,13,0,158326,20479,3483,228,204
24/12/2021,1826,3019,119135,310,439,921,16391,52,6,50,2559,4,44,101,35,0,105,0,0,124290,17803,2619,180,105
25/12/2021,374,983,20174,64,124,301,2922,24,1,1,1159,1,28,63,24,0,93,1,1,21595,3371,1162,115,95
26/12/2021,660,973,53063,118,194,450,8096,44,6,10,2175,6,20,71,18,2,59,0,0,54814,8784,2197,111,59
27/12/2021,2821,4355,103590,245,483,710,17593,68,4,75,3025,11,43,140,49,1,197,23,1,111011,18854,3115,233,221
28/12/2021,2902,3990,120337,313,531,751,19069,64,9,28,9613,8,54,138,35,0,204,10,0,127542,20415,9658,227,214
29/12/2021,2982,4149,148701,156,404,789,18636,48,19,47,14257,22,47,96,42,0,222,16,0,155988,19877,14345,185,238
30/12/2021,3000,4053,164895,328,447,723,18759,46,8,69,17818,28,40,115,45,0,171,3,0,172276,19975,17923,200,174
31/12/2021,2305,3646,146198,229,451,721,15507,35,5,20,16922,24,32,100,27,0,285,2,0,152378,16714,16971,159,287
1/1/2022,397,571,27304,85,108,228,2629,9,14,0,10949,37,24,44,15,0,68,0,0,28357,2974,11000,83,68
2/1/2022,1092,1019,73426,166,272,338,7704,47,8,17,12726,9,4,31,24,0,120,0,0,75703,8361,12760,59,120
3/1/2022,2464,3329,174341,328,375,598,11898,45,13,13,20796,15,24,80,59,0,166,1,0,180462,12916,20837,163,167
4/1/2022,2501,3322,207402,224,395,627,11587,39,9,26,20389,19,39,50,46,1,272,43,0,213449,12648,20443,136,315
5/1/2022,2407,3303,206792,187,382,669,11918,40,9,47,24700,23,49,69,45,0,270,16,0,212689,13009,24779,163,286
6/1/2022,2554,3741,211101,205,392,701,11658,28,25,43,27392,46,37,144,51,0,255,16,0,217601,12779,27506,232,271
7/1/2022,2255,2730,174982,171,476,645,12290,56,14,39,28132,53,57,90,57,0,191,0,0,180138,13467,28238,204,191
8/1/2022,896,658,92347,387,334,498,9110,32,11,14,23634,112,34,40,73,1,106,1,0,94288,9974,23771,148,107
9/1/2022,685,1128,79052,236,266,239,7328,21,19,10,23685,28,15,39,23,0,254,1,0,81101,7854,23742,77,255
10/1/2022,1733,2697,165546,200,415,478,12939,124,6,26,43837,47,43,72,57,0,220,15,0,170176,13956,43916,172,235
11/1/2022,1826,2699,194595,265,349,464,11551,37,17,32,46575,52,38,65,40,0,80,5,0,199385,12401,46676,143,85
12/1/2022,1696,2685,195404,186,353,496,12302,25,22,19,47663,39,27,76,33,0,190,84,2,199971,13176,47743,136,276
13/1/2022,1892,2984,205655,279,302,447,11880,23,27,30,48673,45,25,82,21,0,116,93,0,210810,12652,48775,128,209
14/1/2022,1520,1798,172259,263,251,431,12462,45,30,36,50250,60,15,37,39,0,91,351,2,175840,13189,50376,91,444
15/1/2022,801,507,101955,322,208,205,8115,16,19,12,58117,30,10,16,19,0,224,2,0,103585,8544,58178,45,226
16/1/2022,706,636,82908,286,153,204,6836,15,26,12,58198,52,13,18,24,0,46,1,0,84536,7208,58288,55,47
17/1/2022,1657,2704,167393,283,291,397,10494,26,24,14,64517,140,34,54,29,0,147,16,0,172037,11208,64695,117,163
18/1/2022,829,1184,88788,330,219,272,6277,26,17,11,35451,39,17,43,21,0,55,55,0,91131,6794,35518,81,110
19/1/2022,1727,3823,192314,184,257,397,10464,20,34,33,63752,28,23,48,39,0,402,301,1,198048,11138,63847,110,704
20/1/2022,1615,3041,182851,232,175,356,8536,35,26,34,56230,50,10,48,18,0,146,25,0,187739,9102,56340,76,171
21/1/2022,1340,2535,142678,619,210,314,6372,25,12,7,47588,198,7,13,13,0,84,285,0,147172,6921,47805,33,369
22/1/2022,821,506,103460,447,212,188,6102,43,26,13,48786,168,10,40,24,0,61,40,0,105234,6545,48993,74,101
23/1/2022,655,795,81650,232,148,204,4555,12,18,17,45872,87,7,9,6,0,97,3,1,83332,4919,45994,22,101
24/1/2022,1663,2361,152497,370,221,333,8612,33,26,14,41699,43,17,28,30,0,234,35,0,156891,9199,41782,75,269
25/1/2022,1971,2365,160258,218,198,410,8196,21,24,25,44883,34,17,27,19,0,78,25,3,164812,8825,44966,63,106
26/1/2022,1480,2101,155674,175,202,370,8335,28,27,26,44634,37,10,44,18,0,126,36,0,159430,8935,44724,72,162
27/1/2022,1508,2311,152243,254,194,355,7490,32,28,11,45059,43,5,37,12,0,177,70,1,156316,8071,45141,54,248
28/1/2022,1452,2044,128574,300,214,497,8202,25,26,42,41741,81,9,41,19,0,153,249,1,132370,8938,41890,69,403
29/1/2022,587,614,66006,131,159,282,4854,17,8,12,27636,46,9,51,12,0,49,258,1,67338,5312,27702,72,308
30/1/2022,405,576,53258,125,93,210,3548,11,21,11,24680,52,8,8,4,0,56,3,0,54364,3862,24764,20,59
31/1/2022,845,1392,71903,241,132,296,6117,28,20,12,17891,28,15,27,4,0,53,47,0,74381,6573,17951,46,100
1/2/2022,195,208,20746,56,27,95,808,3,3,3,7171,10,0,14,12,0,33,0,0,21205,933,7187,26,33
2/2/2022,197,288,21505,51,60,112,1504,10,15,4,6832,18,5,24,2,0,80,5,0,22041,1686,6869,31,85
3/2/2022,2386,2326,74543,206,143,358,7366,23,20,13,16302,32,15,28,2,0,112,43,0,79461,7890,16367,45,155
4/2/2022,2574,1581,68478,169,197,279,7126,25,11,9,12298,14,8,18,4,0,40,2,0,72802,7627,12332,30,42
5/2/2022,15854,569,45719,119,148,226,4411,11,12,5,8269,24,3,16,9,0,88,22,0,62261,4796,8310,28,110
6/2/2022,16453,624,41763,82,89,137,3485,14,46,15,8235,19,5,14,8,0,59,3,0,58922,3725,8315,27,62
7/2/2022,9455,1919,89948,307,287,392,6772,20,18,11,14483,12,14,30,7,0,100,173,0,101629,7471,14524,51,273
8/2/2022,10942,1328,116831,298,302,266,10848,38,14,17,17079,20,13,9,22,0,90,22,0,129399,11454,17130,44,112
9/2/2022,14363,1773,124572,295,281,312,14351,56,24,16,14783,26,15,19,25,0,186,45,3,141003,15000,14849,59,234
10/2/2022,18646,1591,128694,310,308,283,15125,37,17,15,13451,17,14,16,29,0,146,38,0,149241,15753,13500,59,184
11/2/2022,20952,1412,116478,287,518,271,13407,44,13,12,11193,21,14,9,24,0,132,521,19,139129,14240,11239,47,672
12/2/2022,40157,548,88558,234,271,210,9223,28,24,8,8382,47,6,13,24,0,107,35,0,129497,9732,8461,43,142
13/2/2022,35841,482,69183,193,177,250,6865,29,15,10,8273,27,2,10,5,0,102,19,0,105699,7321,8325,17,121
14/2/2022,39377,1243,92540,260,378,292,12143,37,15,11,7135,22,12,27,24,0,206,12,2,133420,12850,7183,63,220
15/2/2022,42958,1369,93944,238,456,343,11636,20,24,12,7293,13,8,28,25,0,244,22,0,138509,12455,7342,61,266
16/2/2022,45957,1372,99023,234,297,199,13160,37,22,5,7739,16,9,9,15,0,332,111,2,146586,13693,7782,33,445
17/2/2022,54854,1379,99399,219,402,373,12795,34,35,16,8056,11,2,14,11,0,79,167,1,155851,13604,8118,27,247
18/2/2022,44384,1355,94703,258,408,244,13018,35,32,12,8454,29,20,21,16,0,166,107,0,140700,13705,8527,57,273
19/2/2022,73915,505,63825,169,299,162,9343,33,13,8,6284,13,11,14,21,0,72,38,0,138414,9837,6318,46,110
20/2/2022,61911,392,53936,142,165,90,7331,27,25,10,6790,20,2,4,8,0,76,2,0,116381,7613,6845,14,78
21/2/2022,53631,954,69111,173,273,179,10347,26,39,18,6473,9,5,7,11,0,68,56,0,123869,10825,6539,23,124
22/2/2022,53039,577,80181,264,308,101,10723,34,45,15,7077,13,13,4,10,0,59,37,1,134061,11166,7150,27,97
23/2/2022,49240,466,80579,221,306,132,10137,30,16,11,6424,15,6,3,18,1,48,79,1,130506,10605,6466,28,128
24/2/2022,48743,843,75903,209,277,173,9425,35,12,13,5143,18,16,17,18,0,96,274,4,125698,9910,5186,51,374
25/2/2022,45487,906,73477,351,276,192,9859,22,32,9,5253,9,5,6,12,0,64,104,0,120221,10349,5303,23,168
26/2/2022,56124,583,53058,129,173,145,6740,26,7,3,4883,11,5,4,22,2,201,7,0,109894,7084,4904,33,208
27/2/2022,42696,512,49275,111,133,120,6193,16,7,10,4500,5,1,10,32,0,203,2,0,92594,6462,4522,43,205
28/2/2022,34982,1111,70096,223,280,285,8179,30,4,10,4441,15,9,7,26,0,80,29,0,106412,8774,4470,42,109
1/3/2022,27005,1163,66397,281,236,237,5512,13,9,9,3800,11,13,15,19,0,33,34,1,94846,5998,3829,47,68
2/3/2022,27540,1219,62805,187,175,294,4622,20,14,21,4028,9,11,12,4,0,54,15,0,91751,5111,4072,27,69
3/3/2022,24191,1330,64722,269,215,252,4517,16,7,13,3860,7,8,10,13,0,49,12,0,90512,5000,3887,31,61
4/3/2022,23178,1388,50645,141,523,319,4502,17,6,7,3476,6,7,6,61,0,74,12,0,75352,5361,3495,74,86
5/3/2022,30269,871,33577,133,707,208,2346,11,7,5,2234,5,11,8,242,1,158,16,0,64850,3272,2251,262,174
6/3/2022,24504,816,28004,84,486,138,2190,4,9,19,2157,5,9,5,255,3,150,5,0,53408,2818,2190,272,155
7/3/2022,14113,1545,41343,174,2292,344,3244,14,6,11,2536,6,138,17,165,0,68,3,0,57175,5894,2559,320,71
8/3/2022,17092,1642,43153,157,2811,262,3158,10,1,9,2177,10,137,20,209,0,208,49,0,62044,6241,2197,366,257
9/3/2022,16293,1605,38247,97,2801,291,2433,5,6,9,2510,3,93,10,204,2,62,4,0,56242,5530,2528,309,66
10/3/2022,17761,1621,38703,111,2647,250,2616,25,105,23,2399,1,86,12,123,0,93,62,0,58196,5538,2528,221,155
11/3/2022,21898,1576,28610,107,2470,293,2323,15,15,17,2261,2,111,18,192,0,110,23,0,52191,5101,2295,321,133
12/3/2022,23310,1175,17258,53,2990,232,1960,12,223,10,1303,4,74,7,76,1,111,131,1,41796,5194,1540,158,243
13/3/2022,21067,1293,17558,59,2640,165,1582,8,69,14,1417,9,124,5,122,1,127,67,0,39977,4395,1509,252,194
14/3/2022,13326,1867,31299,114,1562,292,2648,4,22,12,2214,5,82,6,112,1,187,99,0,46606,4506,2253,201,286
15/3/2022,16415,1657,33741,100,2053,250,2772,15,23,15,1819,5,88,13,100,0,92,82,1,51913,5090,1862,201,175
16/3/2022,12533,1528,30704,158,936,212,2066,18,9,13,1095,3,67,6,153,3,432,53,5,44923,3232,1120,229,490
17/3/2022,13039,1790,28406,97,991,223,1735,9,13,27,1192,4,51,24,75,0,327,63,0,43332,2958,1236,150,390
18/3/2022,18250,1491,18707,82,1082,284,1615,28,15,20,675,1,61,9,67,0,114,19,1,38530,3009,711,137,134
19/3/2022,15332,990,15532,50,1083,197,1371,2,5,6,1231,1,88,15,125,1,197,15,0,31904,2653,1243,229,212
20/3/2022,10105,909,14299,46,610,120,1001,3,24,8,1453,8,43,20,133,1,231,20,0,25359,1734,1493,197,251
21/3/2022,4487,1550,19127,72,598,258,1899,12,29,12,1326,3,47,7,113,1,67,3,0,25236,2767,1370,168,70
22/3/2022,6169,1305,19287,74,510,229,1674,3,19,22,985,2,33,3,127,0,54,11,0,26835,2416,1028,163,65
23/3/2022,5940,1229,18308,102,400,186,1696,15,17,16,953,8,39,4,67,0,181,8,0,25579,2297,994,110,189
24/3/2022,6552,1477,18479,59,368,189,1593,3,26,14,1112,2,30,9,124,0,192,68,0,26567,2153,1154,163,260
25/3/2022,12387,1174,16570,68,662,286,2097,10,24,11,891,0,36,1,69,0,101,4,0,30199,3055,926,106,105
26/3/2022,13099,813,13940,46,678,231,2098,10,21,15,1579,5,45,15,146,0,43,395,4,27898,3017,1620,206,442
27/3/2022,6350,752,13336,39,392,139,1939,4,7,12,1792,3,28,3,177,1,52,141,7,20477,2474,1814,209,200
28/3/2022,4280,1447,30104,103,471,289,4322,9,37,25,2396,11,25,14,107,1,159,29,0,35934,5091,2469,147,188
29/3/2022,5810,1334,34260,135,405,258,5127,26,41,31,2468,11,19,17,184,2,176,45,0,41539,5816,2551,222,221
30/3/2022,5397,1156,37605,136,329,276,5779,29,24,22,3244,9,8,11,133,2,172,4,0,44294,6413,3299,154,176
31/3/2022,7297,1675,41044,121,458,300,5804,26,22,129,2893,14,8,8,103,0,68,53,0,50137,6588,3058,119,121
1/4/2022,10245,2381,19473,90,697,372,1900,8,9,19,1322,1,23,7,44,0,199,16,0,32189,2977,1351,74,215
2/4/2022,8944,5429,10188,35,624,621,1004,6,4,9,724,3,12,12,4,0,38,73,0,24596,2255,740,28,111
3/4/2022,2545,10390,3331,8,280,450,387,3,10,8,601,1,3,6,10,0,23,1,0,16274,1120,620,19,24
4/4/2022,2981,7924,9835,49,345,1245,1020,6,16,12,654,2,3,10,5,0,5,8,0,20789,2616,684,18,13
5/4/2022,3069,7678,10703,56,330,1748,951,5,8,10,532,2,1,4,5,0,32,32,0,21506,3034,552,10,64
6/4/2022,3266,10812,10300,51,287,1554,807,10,12,10,503,0,5,4,7,0,342,20,0,24429,2658,525,16,362
7/4/2022,4159,14392,9739,53,367,1751,767,5,7,10,597,3,2,6,2,0,15,83,0,28343,2890,617,10,98
8/4/2022,6665,19315,7613,31,572,2330,650,1,69,28,475,2,2,9,8,0,73,39,0,33624,3553,574,19,112
9/4/2022,6968,27546,5387,21,536,2841,552,3,15,4,1045,4,7,2,4,0,23,0,0,39922,3932,1068,13,23
10/4/2022,3917,28319,5381,33,407,1985,501,4,9,6,603,1,0,2,4,0,9,10,0,37650,2897,619,6,19
11/4/2022,4502,32627,8925,45,364,1253,835,14,7,27,669,2,1,9,5,0,10,12,0,46099,2466,705,15,22
12/4/2022,4723,33654,7632,59,272,1396,583,8,16,15,386,2,3,4,4,0,41,15,0,46068,2259,419,11,56
13/4/2022,5796,35823,6914,35,259,939,469,4,12,14,470,1,2,1,4,0,50,34,0,48568,1671,497,7,84
14/4/2022,8812,43551,7095,53,405,1013,481,9,7,18,709,1,3,7,7,0,27,37,0,59511,1908,735,17,64
15/4/2022,11578,40570,5141,81,557,1260,429,12,8,5,372,1,2,4,1,0,20,0,0,57370,2258,386,7,20
16/4/2022,14990,62321,3921,128,721,1560,323,14,5,2,347,0,1,2,1,0,24,4,0,81360,2618,354,4,28
17/4/2022,10982,46890,3030,122,865,914,262,6,19,6,363,2,0,0,3,0,110,0,0,61024,2047,390,3,110
18/4/2022,9455,42262,5593,210,379,778,351,19,6,9,534,3,0,3,9,0,29,15,0,57520,1527,552,12,44
19/4/2022,7819,36988,4170,240,345,513,357,20,1,15,358,0,1,2,2,0,20,15,0,49217,1235,374,5,35
20/4/2022,11886,46833,5098,298,208,416,320,12,0,9,292,3,3,3,1,0,41,24,0,64115,956,304,7,65
21/4/2022,14791,43260,6440,344,247,439,290,10,2,8,336,4,2,0,2,0,57,66,0,64835,986,350,4,123
22/4/2022,16940,46109,4410,381,555,729,283,15,3,8,297,1,0,3,3,0,23,10,0,67840,1582,309,6,33
23/4/2022,18041,57276,2873,307,597,849,239,18,2,10,222,0,2,7,5,0,23,0,0,78497,1703,234,14,23
24/4/2022,12247,40457,2488,256,380,567,165,10,2,8,295,2,0,0,0,0,14,2,0,55448,1122,307,0,16
25/4/2022,8092,28282,4230,603,289,388,228,11,3,9,204,2,1,0,3,0,40,8,0,41207,916,218,4,48
