date,state,cases_recovered,cases_active
15/8/2022,W.P. Labuan,7,111
15/8/2022,W.P. Putrajaya,95,878
16/8/2022,Johor,265,2702
16/8/2022,Kedah,80,549
16/8/2022,Kelantan,49,709
16/8/2022,Melaka,238,2303
16/8/2022,Negeri Sembilan,203,1969
16/8/2022,Pahang,78,1024
16/8/2022,Perak,319,2589
16/8/2022,Perlis,11,107
16/8/2022,Pulau Pinang,51,966
16/8/2022,Sabah,260,6277
16/8/2022,Sarawak,168,848
16/8/2022,Selangor,2162,11144
16/8/2022,Terengganu,45,580
16/8/2022,W.P. Kuala Lumpur,882,7997
16/8/2022,W.P. Labuan,10,113
16/8/2022,W.P. Putrajaya,61,871
17/8/2022,Johor,18,2792
17/8/2022,Kedah,107,534
17/8/2022,Kelantan,42,745
17/8/2022,Melaka,2,2462
17/8/2022,Negeri Sembilan,151,2011
17/8/2022,Pahang,54,1052
17/8/2022,Perak,325,2557
17/8/2022,Perlis,10,114
17/8/2022,Pulau Pinang,174,915
17/8/2022,Sabah,227,6366
17/8/2022,Sarawak,44,910
17/8/2022,Selangor,746,11290
17/8/2022,Terengganu,29,610
17/8/2022,W.P. Kuala Lumpur,576,8299
17/8/2022,W.P. Labuan,6,115
17/8/2022,W.P. Putrajaya,30,936
18/8/2022,Johor,202,2707
18/8/2022,Kedah,128,496
18/8/2022,Kelantan,106,716
18/8/2022,Melaka,336,2278
18/8/2022,Negeri Sembilan,132,2199
18/8/2022,Pahang,40,1112
18/8/2022,Perak,219,2612
18/8/2022,Perlis,10,110
18/8/2022,Pulau Pinang,174,883
18/8/2022,Sabah,294,6353
18/8/2022,Sarawak,53,1038
18/8/2022,Selangor,881,11862
18/8/2022,Terengganu,50,619
18/8/2022,W.P. Kuala Lumpur,592,8435
18/8/2022,W.P. Labuan,4,121
18/8/2022,W.P. Putrajaya,68,942
19/8/2022,Johor,18,2804
19/8/2022,Kedah,157,436
19/8/2022,Kelantan,73,726
19/8/2022,Melaka,156,2261
19/8/2022,Negeri Sembilan,239,2201
19/8/2022,Pahang,58,1129
19/8/2022,Perak,290,2625
19/8/2022,Perlis,8,105
19/8/2022,Pulau Pinang,183,842
19/8/2022,Sabah,373,6252
19/8/2022,Sarawak,112,1059
19/8/2022,Selangor,602,12054
19/8/2022,Terengganu,57,599
19/8/2022,W.P. Kuala Lumpur,774,8576
19/8/2022,W.P. Labuan,10,116
19/8/2022,W.P. Putrajaya,83,989
20/8/2022,Johor,32,2848
20/8/2022,Kedah,137,385
20/8/2022,Kelantan,90,673
20/8/2022,Melaka,118,2272
20/8/2022,Negeri Sembilan,250,2111
20/8/2022,Pahang,79,1124
20/8/2022,Perak,318,2529
20/8/2022,Perlis,15,99
20/8/2022,Pulau Pinang,164,789
20/8/2022,Sabah,361,6153
20/8/2022,Sarawak,78,1071
20/8/2022,Selangor,1840,11049
20/8/2022,Terengganu,34,599
20/8/2022,W.P. Kuala Lumpur,1043,8101
20/8/2022,W.P. Labuan,27,94
20/8/2022,W.P. Putrajaya,83,1000
21/8/2022,Johor,44,2902
21/8/2022,Kedah,123,329
21/8/2022,Kelantan,69,649
21/8/2022,Melaka,103,2254
21/8/2022,Negeri Sembilan,319,1959
21/8/2022,Pahang,80,1109
21/8/2022,Perak,255,2469
21/8/2022,Perlis,4,104
21/8/2022,Pulau Pinang,119,761
21/8/2022,Sabah,337,6040
21/8/2022,Sarawak,103,1030
21/8/2022,Selangor,1658,10138
21/8/2022,Terengganu,44,598
21/8/2022,W.P. Kuala Lumpur,1009,7597
21/8/2022,W.P. Labuan,19,77
21/8/2022,W.P. Putrajaya,141,909
22/8/2022,Johor,37,2974
22/8/2022,Kedah,98,311
22/8/2022,Kelantan,86,656
22/8/2022,Melaka,117,2224
22/8/2022,Negeri Sembilan,298,1770
22/8/2022,Pahang,87,1073
22/8/2022,Perak,297,2332
22/8/2022,Perlis,11,103
22/8/2022,Pulau Pinang,14,837
22/8/2022,Sabah,15,6235
22/8/2022,Sarawak,117,991
22/8/2022,Selangor,1033,9532
22/8/2022,Terengganu,40,610
22/8/2022,W.P. Kuala Lumpur,952,7102
22/8/2022,W.P. Labuan,19,60
22/8/2022,W.P. Putrajaya,69,893
23/8/2022,Johor,388,2692
23/8/2022,Kedah,98,316
23/8/2022,Kelantan,52,706
23/8/2022,Melaka,132,2196
23/8/2022,Negeri Sembilan,114,1796
23/8/2022,Pahang,73,1076
23/8/2022,Perak,307,2187
23/8/2022,Perlis,14,102
23/8/2022,Pulau Pinang,144,794
23/8/2022,Sabah,579,5870
23/8/2022,Sarawak,138,1013
23/8/2022,Selangor,1832,8575
23/8/2022,Terengganu,44,627
23/8/2022,W.P. Kuala Lumpur,829,6707
23/8/2022,W.P. Labuan,9,54
23/8/2022,W.P. Putrajaya,103,847
24/8/2022,Johor,96,2698
24/8/2022,Kedah,81,358
24/8/2022,Kelantan,62,729
24/8/2022,Melaka,174,2131
24/8/2022,Negeri Sembilan,193,1764
24/8/2022,Pahang,55,1096
24/8/2022,Perak,250,2219
24/8/2022,Perlis,5,107
24/8/2022,Pulau Pinang,153,753
24/8/2022,Sabah,290,5844
24/8/2022,Sarawak,51,1081
24/8/2022,Selangor,1060,8303
24/8/2022,Terengganu,52,646
24/8/2022,W.P. Kuala Lumpur,619,6319
24/8/2022,W.P. Labuan,2,63
24/8/2022,W.P. Putrajaya,63,866
25/8/2022,Johor,36,2765
25/8/2022,Kedah,95,373
25/8/2022,Kelantan,117,698
25/8/2022,Melaka,113,2132
25/8/2022,Negeri Sembilan,159,1790
25/8/2022,Pahang,50,1108
25/8/2022,Perak,161,2293
25/8/2022,Perlis,10,109
25/8/2022,Pulau Pinang,147,699
25/8/2022,Sabah,30,6111
25/8/2022,Sarawak,72,1128
25/8/2022,Selangor,489,8903
25/8/2022,Terengganu,63,627
25/8/2022,W.P. Kuala Lumpur,560,6341
25/8/2022,W.P. Labuan,5,67
25/8/2022,W.P. Putrajaya,73,851
26/8/2022,Johor,29,2818
26/8/2022,Kedah,122,316
26/8/2022,Kelantan,112,680
26/8/2022,Melaka,112,2116
26/8/2022,Negeri Sembilan,215,1735
26/8/2022,Pahang,69,1108
26/8/2022,Perak,188,2347
26/8/2022,Perlis,6,115
26/8/2022,Pulau Pinang,101,693
26/8/2022,Sabah,376,6029
26/8/2022,Sarawak,155,1078
26/8/2022,Selangor,1077,8904
26/8/2022,Terengganu,57,615
26/8/2022,W.P. Kuala Lumpur,678,6274
26/8/2022,W.P. Labuan,12,63
26/8/2022,W.P. Putrajaya,54,853
27/8/2022,Johor,193,2696
27/8/2022,Kedah,93,301
27/8/2022,Kelantan,79,658
27/8/2022,Melaka,101,2124
27/8/2022,Negeri Sembilan,196,1696
27/8/2022,Pahang,83,1105
27/8/2022,Perak,340,2218
27/8/2022,Perlis,14,106
27/8/2022,Pulau Pinang,144,649
27/8/2022,Sabah,447,5816
27/8/2022,Sarawak,106,1086
27/8/2022,Selangor,892,8666
27/8/2022,Terengganu,45,610
27/8/2022,W.P. Kuala Lumpur,879,5900
27/8/2022,W.P. Labuan,8,65
27/8/2022,W.P. Putrajaya,95,819
28/8/2022,Johor,50,2733
28/8/2022,Kedah,86,293
28/8/2022,Kelantan,73,638
28/8/2022,Melaka,120,2083
28/8/2022,Negeri Sembilan,320,1495
28/8/2022,Pahang,101,1052
28/8/2022,Perak,157,2239
28/8/2022,Perlis,7,107
28/8/2022,Pulau Pinang,121,611
28/8/2022,Sabah,268,5760
28/8/2022,Sarawak,180,960
28/8/2022,Selangor,1453,7933
28/8/2022,Terengganu,54,604
28/8/2022,W.P. Kuala Lumpur,724,5574
28/8/2022,W.P. Labuan,10,59
28/8/2022,W.P. Putrajaya,72,767
29/8/2022,Johor,45,2769
29/8/2022,Kedah,97,282
29/8/2022,Kelantan,98,639
29/8/2022,Melaka,110,2058
29/8/2022,Negeri Sembilan,243,1335
29/8/2022,Pahang,75,1022
29/8/2022,Perak,213,2165
29/8/2022,Perlis,8,106
29/8/2022,Pulau Pinang,108,575
29/8/2022,Sabah,259,5681
29/8/2022,Sarawak,133,880
29/8/2022,Selangor,793,7809
29/8/2022,Terengganu,39,619
29/8/2022,W.P. Kuala Lumpur,915,4905
29/8/2022,W.P. Labuan,5,54
29/8/2022,W.P. Putrajaya,130,676
30/8/2022,Johor,30,2819
30/8/2022,Kedah,87,298
30/8/2022,Kelantan,37,715
30/8/2022,Melaka,7,2159
30/8/2022,Negeri Sembilan,158,1277
30/8/2022,Pahang,71,1004
30/8/2022,Perak,207,2125
30/8/2022,Perlis,10,101
30/8/2022,Pulau Pinang,109,564
30/8/2022,Sabah,222,5679
30/8/2022,Sarawak,89,929
30/8/2022,Selangor,822,7405
30/8/2022,Terengganu,33,625
30/8/2022,W.P. Kuala Lumpur,568,4798
30/8/2022,W.P. Labuan,5,56
30/8/2022,W.P. Putrajaya,94,612
31/8/2022,Johor,63,2832
31/8/2022,Kedah,79,290
31/8/2022,Kelantan,50,748
31/8/2022,Melaka,108,2152
31/8/2022,Negeri Sembilan,169,1222
31/8/2022,Pahang,68,1010
31/8/2022,Perak,258,2127
31/8/2022,Perlis,8,109
31/8/2022,Pulau Pinang,95,577
31/8/2022,Sabah,194,5708
31/8/2022,Sarawak,63,964
31/8/2022,Selangor,748,7148
31/8/2022,Terengganu,43,618
31/8/2022,W.P. Kuala Lumpur,504,4829
31/8/2022,W.P. Labuan,2,59
31/8/2022,W.P. Putrajaya,50,605
1/9/2022,Johor,103,2815
1/9/2022,Kedah,86,246
1/9/2022,Kelantan,86,711
1/9/2022,Melaka,6,2243
1/9/2022,Negeri Sembilan,109,1240
1/9/2022,Pahang,53,1015
1/9/2022,Perak,143,2159
1/9/2022,Perlis,9,109
1/9/2022,Pulau Pinang,17,663
1/9/2022,Sabah,194,5740
1/9/2022,Sarawak,80,944
1/9/2022,Selangor,425,7495
1/9/2022,Terengganu,51,595
1/9/2022,W.P. Kuala Lumpur,456,4852
1/9/2022,W.P. Labuan,2,68
1/9/2022,W.P. Putrajaya,55,575
2/9/2022,Johor,103,2777
2/9/2022,Kedah,91,242
2/9/2022,Kelantan,101,686
2/9/2022,Melaka,0,2349
2/9/2022,Negeri Sembilan,140,1224
2/9/2022,Pahang,74,996
2/9/2022,Perak,188,2146
2/9/2022,Perlis,16,102
2/9/2022,Pulau Pinang,92,645
2/9/2022,Sabah,225,5719
2/9/2022,Sarawak,158,925
2/9/2022,Selangor,875,7334
2/9/2022,Terengganu,61,568
2/9/2022,W.P. Kuala Lumpur,434,4833
2/9/2022,W.P. Labuan,3,71
2/9/2022,W.P. Putrajaya,57,554
3/9/2022,Johor,234,2601
3/9/2022,Kedah,131,172
3/9/2022,Kelantan,85,643
3/9/2022,Melaka,425,2018
3/9/2022,Negeri Sembilan,166,1169
3/9/2022,Pahang,76,997
3/9/2022,Perak,320,2049
3/9/2022,Perlis,11,97
3/9/2022,Pulau Pinang,193,526
3/9/2022,Sabah,245,5661
3/9/2022,Sarawak,121,876
3/9/2022,Selangor,803,7209
3/9/2022,Terengganu,68,536
3/9/2022,W.P. Kuala Lumpur,231,5068
3/9/2022,W.P. Labuan,11,65
3/9/2022,W.P. Putrajaya,82,517
4/9/2022,Johor,42,2627
4/9/2022,Kedah,109,113
4/9/2022,Kelantan,82,603
4/9/2022,Melaka,129,1973
4/9/2022,Negeri Sembilan,179,1077
4/9/2022,Pahang,62,979
4/9/2022,Perak,163,2051
4/9/2022,Perlis,12,95
4/9/2022,Pulau Pinang,69,534
4/9/2022,Sabah,382,5446
4/9/2022,Sarawak,122,822
4/9/2022,Selangor,1097,6783
4/9/2022,Terengganu,44,513
4/9/2022,W.P. Kuala Lumpur,578,4818
4/9/2022,W.P. Labuan,10,57
4/9/2022,W.P. Putrajaya,58,477
5/9/2022,Johor,29,2667
5/9/2022,Kedah,61,114
5/9/2022,Kelantan,100,567
5/9/2022,Melaka,54,1978
5/9/2022,Negeri Sembilan,154,959
5/9/2022,Pahang,67,962
5/9/2022,Perak,228,1933
5/9/2022,Perlis,12,90
5/9/2022,Pulau Pinang,36,563
5/9/2022,Sabah,256,5349
5/9/2022,Sarawak,100,793
5/9/2022,Selangor,1076,6021
5/9/2022,Terengganu,49,510
5/9/2022,W.P. Kuala Lumpur,611,4547
5/9/2022,W.P. Labuan,8,49
5/9/2022,W.P. Putrajaya,56,451
6/9/2022,Johor,60,2675
6/9/2022,Kedah,68,125
6/9/2022,Kelantan,49,585
6/9/2022,Melaka,0,2052
6/9/2022,Negeri Sembilan,153,896
6/9/2022,Pahang,81,943
6/9/2022,Perak,165,1913
6/9/2022,Perlis,4,89
6/9/2022,Pulau Pinang,101,523
6/9/2022,Sabah,213,5296
6/9/2022,Sarawak,114,811
6/9/2022,Selangor,656,5952
6/9/2022,Terengganu,38,499
6/9/2022,W.P. Kuala Lumpur,506,4494
6/9/2022,W.P. Labuan,10,43
6/9/2022,W.P. Putrajaya,61,439
7/9/2022,Johor,353,2392
7/9/2022,Kedah,85,141
7/9/2022,Kelantan,61,580
7/9/2022,Melaka,202,1930
7/9/2022,Negeri Sembilan,123,875
7/9/2022,Pahang,48,952
7/9/2022,Perak,188,1918
7/9/2022,Perlis,8,92
7/9/2022,Pulau Pinang,170,449
7/9/2022,Sabah,184,5280
7/9/2022,Sarawak,53,869
7/9/2022,Selangor,724,6094
7/9/2022,Terengganu,50,485
7/9/2022,W.P. Kuala Lumpur,399,4524
7/9/2022,W.P. Labuan,5,41
7/9/2022,W.P. Putrajaya,20,461
8/9/2022,Johor,21,2443
8/9/2022,Kedah,88,129
8/9/2022,Kelantan,84,560
8/9/2022,Melaka,85,1957
8/9/2022,Negeri Sembilan,83,951
8/9/2022,Pahang,45,964
8/9/2022,Perak,184,1936
8/9/2022,Perlis,9,90
8/9/2022,Pulau Pinang,16,518
8/9/2022,Sabah,230,5239
8/9/2022,Sarawak,51,932
8/9/2022,Selangor,659,5883
8/9/2022,Terengganu,55,461
8/9/2022,W.P. Kuala Lumpur,245,4827
8/9/2022,W.P. Labuan,0,53
8/9/2022,W.P. Putrajaya,39,464
9/9/2022,Johor,18,2513
9/9/2022,Kedah,95,116
9/9/2022,Kelantan,100,526
9/9/2022,Melaka,110,1915
9/9/2022,Negeri Sembilan,99,938
9/9/2022,Pahang,54,956
9/9/2022,Perak,153,1959
9/9/2022,Perlis,8,90
9/9/2022,Pulau Pinang,67,536
9/9/2022,Sabah,224,5198
9/9/2022,Sarawak,138,883
9/9/2022,Selangor,416,5966
9/9/2022,Terengganu,37,441
9/9/2022,W.P. Kuala Lumpur,460,4821
9/9/2022,W.P. Labuan,7,53
9/9/2022,W.P. Putrajaya,30,466
10/9/2022,Johor,163,2423
10/9/2022,Kedah,67,112
10/9/2022,Kelantan,82,489
10/9/2022,Melaka,103,1902
10/9/2022,Negeri Sembilan,116,897
10/9/2022,Pahang,76,921
10/9/2022,Perak,244,1903
10/9/2022,Perlis,14,96
10/9/2022,Pulau Pinang,96,542
10/9/2022,Sabah,217,5141
10/9/2022,Sarawak,98,869
10/9/2022,Selangor,492,6064
10/9/2022,Terengganu,35,430
10/9/2022,W.P. Kuala Lumpur,536,4656
10/9/2022,W.P. Labuan,7,50
10/9/2022,W.P. Putrajaya,43,461
11/9/2022,Johor,26,2468
11/9/2022,Kedah,41,125
11/9/2022,Kelantan,44,482
11/9/2022,Melaka,0,1969
11/9/2022,Negeri Sembilan,128,879
11/9/2022,Pahang,57,913
11/9/2022,Perak,123,1918
11/9/2022,Perlis,7,101
11/9/2022,Pulau Pinang,101,504
11/9/2022,Sabah,189,5079
11/9/2022,Sarawak,59,896
11/9/2022,Selangor,771,5561
11/9/2022,Terengganu,27,428
11/9/2022,W.P. Kuala Lumpur,479,4505
11/9/2022,W.P. Labuan,11,41
11/9/2022,W.P. Putrajaya,27,477
12/9/2022,Johor,20,2527
12/9/2022,Kedah,88,124
12/9/2022,Kelantan,67,522
12/9/2022,Melaka,57,1960
12/9/2022,Negeri Sembilan,123,831
12/9/2022,Pahang,51,909
12/9/2022,Perak,144,1893
12/9/2022,Perlis,8,109
12/9/2022,Pulau Pinang,78,489
12/9/2022,Sabah,178,5036
12/9/2022,Sarawak,138,825
12/9/2022,Selangor,704,5455
12/9/2022,Terengganu,36,424
12/9/2022,W.P. Kuala Lumpur,415,4430
12/9/2022,W.P. Labuan,5,43
12/9/2022,W.P. Putrajaya,36,463
13/9/2022,Johor,110,2499
13/9/2022,Kedah,53,171
13/9/2022,Kelantan,32,548
13/9/2022,Melaka,123,1900
13/9/2022,Negeri Sembilan,114,821
13/9/2022,Pahang,77,882
13/9/2022,Perak,209,1859
13/9/2022,Perlis,6,110
13/9/2022,Pulau Pinang,82,475
13/9/2022,Sabah,166,5020
13/9/2022,Sarawak,74,895
13/9/2022,Selangor,681,5240
13/9/2022,Terengganu,37,427
13/9/2022,W.P. Kuala Lumpur,463,4356
13/9/2022,W.P. Labuan,4,47
13/9/2022,W.P. Putrajaya,45,450
14/9/2022,Johor,18,2545
14/9/2022,Kedah,54,217
14/9/2022,Kelantan,56,570
14/9/2022,Melaka,108,1874
14/9/2022,Negeri Sembilan,90,836
14/9/2022,Pahang,43,903
14/9/2022,Perak,170,1920
14/9/2022,Perlis,15,104
14/9/2022,Pulau Pinang,102,481
14/9/2022,Sabah,58,5180
14/9/2022,Sarawak,68,938
14/9/2022,Selangor,665,5295
14/9/2022,Terengganu,25,436
14/9/2022,W.P. Kuala Lumpur,328,4480
14/9/2022,W.P. Labuan,2,49
14/9/2022,W.P. Putrajaya,18,478
15/9/2022,Johor,24,2592
15/9/2022,Kedah,59,228
15/9/2022,Kelantan,60,583
15/9/2022,Melaka,91,1896
15/9/2022,Negeri Sembilan,42,878
15/9/2022,Pahang,50,922
15/9/2022,Perak,112,2029
15/9/2022,Perlis,8,105
15/9/2022,Pulau Pinang,62,527
15/9/2022,Sabah,164,5246
15/9/2022,Sarawak,69,975
15/9/2022,Selangor,311,5665
15/9/2022,Terengganu,44,420
15/9/2022,W.P. Kuala Lumpur,340,4598
15/9/2022,W.P. Labuan,0,53
15/9/2022,W.P. Putrajaya,30,495
16/9/2022,Johor,28,2625
16/9/2022,Kedah,82,201
16/9/2022,Kelantan,69,590
16/9/2022,Melaka,89,1890
16/9/2022,Negeri Sembilan,85,877
16/9/2022,Pahang,61,908
16/9/2022,Perak,129,2073
16/9/2022,Perlis,1,121
16/9/2022,Pulau Pinang,68,559
16/9/2022,Sabah,159,5273
16/9/2022,Sarawak,132,958
16/9/2022,Selangor,584,5572
16/9/2022,Terengganu,25,435
16/9/2022,W.P. Kuala Lumpur,454,4549
16/9/2022,W.P. Labuan,4,51
16/9/2022,W.P. Putrajaya,48,483
17/9/2022,Johor,201,2475
17/9/2022,Kedah,103,139
17/9/2022,Kelantan,63,554
17/9/2022,Melaka,75,1880
17/9/2022,Negeri Sembilan,103,835
17/9/2022,Pahang,57,884
17/9/2022,Perak,189,2032
17/9/2022,Perlis,10,118
17/9/2022,Pulau Pinang,106,534
17/9/2022,Sabah,311,5110
17/9/2022,Sarawak,108,902
17/9/2022,Selangor,861,5186
17/9/2022,Terengganu,35,430
17/9/2022,W.P. Kuala Lumpur,428,4454
17/9/2022,W.P. Labuan,2,51
17/9/2022,W.P. Putrajaya,43,455
18/9/2022,Johor,10,2513
18/9/2022,Kedah,70,124
18/9/2022,Kelantan,70,520
18/9/2022,Melaka,58,1867
18/9/2022,Negeri Sembilan,149,756
18/9/2022,Pahang,56,860
18/9/2022,Perak,200,1939
18/9/2022,Perlis,5,114
18/9/2022,Pulau Pinang,77,514
18/9/2022,Sabah,169,5077
18/9/2022,Sarawak,113,849
18/9/2022,Selangor,445,5399
18/9/2022,Terengganu,35,408
18/9/2022,W.P. Kuala Lumpur,547,4202
18/9/2022,W.P. Labuan,11,43
18/9/2022,W.P. Putrajaya,41,433
19/9/2022,Johor,28,2533
19/9/2022,Kedah,89,112
19/9/2022,Kelantan,68,510
19/9/2022,Melaka,40,1864
19/9/2022,Negeri Sembilan,83,796
19/9/2022,Pahang,46,841
19/9/2022,Perak,176,1882
19/9/2022,Perlis,7,112
19/9/2022,Pulau Pinang,6,558
19/9/2022,Sabah,194,5026
19/9/2022,Sarawak,88,811
19/9/2022,Selangor,493,5218
19/9/2022,Terengganu,19,423
19/9/2022,W.P. Kuala Lumpur,454,3948
19/9/2022,W.P. Labuan,7,38
19/9/2022,W.P. Putrajaya,32,418
20/9/2022,Johor,63,2520
20/9/2022,Kedah,68,151
20/9/2022,Kelantan,53,536
20/9/2022,Melaka,101,1820
20/9/2022,Negeri Sembilan,74,773
20/9/2022,Pahang,42,836
20/9/2022,Perak,192,1860
20/9/2022,Perlis,15,104
20/9/2022,Pulau Pinang,179,456
20/9/2022,Sabah,129,5054
20/9/2022,Sarawak,83,860
20/9/2022,Selangor,591,4983
20/9/2022,Terengganu,26,430
20/9/2022,W.P. Kuala Lumpur,371,3896
20/9/2022,W.P. Labuan,4,36
20/9/2022,W.P. Putrajaya,37,407
21/9/2022,Johor,52,2508
21/9/2022,Kedah,47,181
21/9/2022,Kelantan,36,573
21/9/2022,Melaka,106,1787
21/9/2022,Negeri Sembilan,110,755
21/9/2022,Pahang,49,843
21/9/2022,Perak,138,1934
21/9/2022,Perlis,12,102
21/9/2022,Pulau Pinang,63,464
21/9/2022,Sabah,135,5071
21/9/2022,Sarawak,85,877
21/9/2022,Selangor,263,5326
21/9/2022,Terengganu,24,441
21/9/2022,W.P. Kuala Lumpur,329,4041
21/9/2022,W.P. Labuan,2,37
21/9/2022,W.P. Putrajaya,42,394
22/9/2022,Johor,63,2485
22/9/2022,Kedah,87,166
22/9/2022,Kelantan,104,539
22/9/2022,Melaka,91,1787
22/9/2022,Negeri Sembilan,75,817
22/9/2022,Pahang,49,843
22/9/2022,Perak,118,1998
22/9/2022,Perlis,16,95
22/9/2022,Pulau Pinang,90,477
22/9/2022,Sabah,142,5106
22/9/2022,Sarawak,66,946
22/9/2022,Selangor,598,5305
22/9/2022,Terengganu,32,443
22/9/2022,W.P. Kuala Lumpur,340,4223
22/9/2022,W.P. Labuan,8,37
22/9/2022,W.P. Putrajaya,22,399
23/9/2022,Johor,72,2457
23/9/2022,Kedah,99,122
23/9/2022,Kelantan,57,534
23/9/2022,Melaka,68,1820
23/9/2022,Negeri Sembilan,99,835
23/9/2022,Pahang,51,839
23/9/2022,Perak,174,2049
23/9/2022,Perlis,8,93
23/9/2022,Pulau Pinang,83,502
23/9/2022,Sabah,222,5055
23/9/2022,Sarawak,146,902
23/9/2022,Selangor,464,5433
23/9/2022,Terengganu,36,425
23/9/2022,W.P. Kuala Lumpur,390,4225
23/9/2022,W.P. Labuan,8,34
23/9/2022,W.P. Putrajaya,32,399
24/9/2022,Johor,63,2440
24/9/2022,Kedah,91,92
24/9/2022,Kelantan,83,486
24/9/2022,Melaka,52,1855
24/9/2022,Negeri Sembilan,108,807
24/9/2022,Pahang,65,823
24/9/2022,Perak,232,1972
24/9/2022,Perlis,10,88
24/9/2022,Pulau Pinang,68,532
24/9/2022,Sabah,226,4982
24/9/2022,Sarawak,110,868
24/9/2022,Selangor,718,5276
24/9/2022,Terengganu,30,418
24/9/2022,W.P. Kuala Lumpur,452,4239
24/9/2022,W.P. Labuan,6,32
24/9/2022,W.P. Putrajaya,46,375
25/9/2022,Johor,207,2282
25/9/2022,Kedah,76,70
25/9/2022,Kelantan,69,446
25/9/2022,Melaka,62,1835
25/9/2022,Negeri Sembilan,81,805
25/9/2022,Pahang,69,782
25/9/2022,Perak,221,1891
25/9/2022,Perlis,11,88
25/9/2022,Pulau Pinang,67,542
25/9/2022,Sabah,163,4954
25/9/2022,Sarawak,105,814
25/9/2022,Selangor,682,5139
25/9/2022,Terengganu,30,409
25/9/2022,W.P. Kuala Lumpur,458,4095
25/9/2022,W.P. Labuan,4,28
25/9/2022,W.P. Putrajaya,47,359
26/9/2022,Johor,15,2326
26/9/2022,Kedah,55,87
26/9/2022,Kelantan,62,443
26/9/2022,Melaka,53,1829
26/9/2022,Negeri Sembilan,84,811
26/9/2022,Pahang,47,751
26/9/2022,Perak,184,1816
26/9/2022,Perlis,13,83
26/9/2022,Pulau Pinang,73,525
26/9/2022,Sabah,14,5064
26/9/2022,Sarawak,113,750
26/9/2022,Selangor,492,4859
26/9/2022,Terengganu,41,402
26/9/2022,W.P. Kuala Lumpur,405,3927
26/9/2022,W.P. Labuan,2,26
26/9/2022,W.P. Putrajaya,37,329
27/9/2022,Johor,59,2321
27/9/2022,Kedah,43,107
27/9/2022,Kelantan,31,477
27/9/2022,Melaka,85,1798
27/9/2022,Negeri Sembilan,62,817
27/9/2022,Pahang,33,752
27/9/2022,Perak,238,1696
27/9/2022,Perlis,12,74
27/9/2022,Pulau Pinang,101,500
27/9/2022,Sabah,120,5108
27/9/2022,Sarawak,52,791
27/9/2022,Selangor,467,4714
27/9/2022,Terengganu,32,391
27/9/2022,W.P. Kuala Lumpur,333,3981
27/9/2022,W.P. Labuan,1,33
27/9/2022,W.P. Putrajaya,15,330
28/9/2022,Johor,16,2365
28/9/2022,Kedah,73,117
28/9/2022,Kelantan,32,512
28/9/2022,Melaka,34,1832
28/9/2022,Negeri Sembilan,71,865
28/9/2022,Pahang,31,761
28/9/2022,Perak,161,1718
28/9/2022,Perlis,1,75
28/9/2022,Pulau Pinang,66,512
28/9/2022,Sabah,78,5205
28/9/2022,Sarawak,61,812
28/9/2022,Selangor,658,5046
28/9/2022,Terengganu,14,401
28/9/2022,W.P. Kuala Lumpur,295,4127
28/9/2022,W.P. Labuan,3,30
28/9/2022,W.P. Putrajaya,19,342
29/9/2022,Johor,17,2404
29/9/2022,Kedah,68,101
29/9/2022,Kelantan,57,510
29/9/2022,Melaka,149,1765
29/9/2022,Negeri Sembilan,123,821
29/9/2022,Pahang,25,775
29/9/2022,Perak,129,1772
29/9/2022,Perlis,5,74
29/9/2022,Pulau Pinang,76,540
29/9/2022,Sabah,136,5226
29/9/2022,Sarawak,49,839
29/9/2022,Selangor,309,5207
29/9/2022,Terengganu,39,391
29/9/2022,W.P. Kuala Lumpur,200,4378
29/9/2022,W.P. Labuan,2,31
29/9/2022,W.P. Putrajaya,18,347
30/9/2022,Johor,25,2423
30/9/2022,Kedah,84,96
30/9/2022,Kelantan,74,460
30/9/2022,Melaka,70,1755
30/9/2022,Negeri Sembilan,51,892
30/9/2022,Pahang,35,770
30/9/2022,Perak,194,1751
30/9/2022,Perlis,6,73
30/9/2022,Pulau Pinang,9,648
30/9/2022,Sabah,4,5392
30/9/2022,Sarawak,130,789
30/9/2022,Selangor,350,5548
30/9/2022,Terengganu,31,375
30/9/2022,W.P. Kuala Lumpur,317,4417
30/9/2022,W.P. Labuan,2,31
30/9/2022,W.P. Putrajaya,25,356
1/10/2022,Johor,82,2386
1/10/2022,Kedah,82,58
1/10/2022,Kelantan,76,415
1/10/2022,Melaka,51,1756
1/10/2022,Negeri Sembilan,96,885
1/10/2022,Pahang,55,744
1/10/2022,Perak,226,1674
1/10/2022,Perlis,9,71
1/10/2022,Pulau Pinang,210,548
1/10/2022,Sabah,255,5261
1/10/2022,Sarawak,100,771
1/10/2022,Selangor,607,5426
1/10/2022,Terengganu,34,351
1/10/2022,W.P. Kuala Lumpur,472,4289
1/10/2022,W.P. Labuan,2,29
1/10/2022,W.P. Putrajaya,29,352
2/10/2022,Johor,82,2332
2/10/2022,Kedah,81,4
2/10/2022,Kelantan,67,375
2/10/2022,Melaka,58,1737
2/10/2022,Negeri Sembilan,138,815
2/10/2022,Pahang,49,721
2/10/2022,Perak,111,1661
2/10/2022,Perlis,6,65
2/10/2022,Pulau Pinang,72,551
2/10/2022,Sabah,304,5072
2/10/2022,Sarawak,135,680
2/10/2022,Selangor,581,5346
