case_type,date,count
Unvaccinated Cases per 10000,"Saturday, 8 October, 2022",0.353909546
Vaccinated Cases per 10000,"Saturday, 8 October, 2022",0.521561276
Unvaccinated Cases per 10000,"Sunday, 9 October, 2022",0.327536451
Vaccinated Cases per 10000,"Sunday, 9 October, 2022",0.463925059
Unvaccinated Cases per 10000,"Monday, 10 October, 2022",0.202239939
Vaccinated Cases per 10000,"Monday, 10 October, 2022",0.40877972
Unvaccinated Cases per 10000,"Tuesday, 11 October, 2022",0.246209365
Vaccinated Cases per 10000,"Tuesday, 11 October, 2022",0.419451656
Unvaccinated Cases per 10000,"Wednesday, 12 October, 2022",0.287983609
Vaccinated Cases per 10000,"Wednesday, 12 October, 2022",0.532584229
Unvaccinated Cases per 10000,"Thursday, 13 October, 2022",0.408908759
Vaccinated Cases per 10000,"Thursday, 13 October, 2022",0.677377388
Unvaccinated Cases per 10000,"Friday, 14 October, 2022",0.417726464
Vaccinated Cases per 10000,"Friday, 14 October, 2022",0.726110511
Unvaccinated Cases per 10000,"Saturday, 15 October, 2022",0.364980034
Vaccinated Cases per 10000,"Saturday, 15 October, 2022",0.660644708
Unvaccinated Cases per 10000,"Sunday, 16 October, 2022",0.316614477
Vaccinated Cases per 10000,"Sunday, 16 October, 2022",0.557828811
Unvaccinated Cases per 10000,"Monday, 17 October, 2022",0.257254353
Vaccinated Cases per 10000,"Monday, 17 October, 2022",0.388842435
Unvaccinated Cases per 10000,"Tuesday, 18 October, 2022",0.34961483
Vaccinated Cases per 10000,"Tuesday, 18 October, 2022",0.60976395
Unvaccinated Cases per 10000,"Wednesday, 19 October, 2022",0.387001669
Vaccinated Cases per 10000,"Wednesday, 19 October, 2022",0.753842605
Unvaccinated Cases per 10000,"Thursday, 20 October, 2022",0.420000097
Vaccinated Cases per 10000,"Thursday, 20 October, 2022",0.843131866
Unvaccinated Cases per 10000,"Friday, 21 October, 2022",0.406829725
Vaccinated Cases per 10000,"Friday, 21 October, 2022",0.736755224
Unvaccinated Cases per 10000,"Saturday, 22 October, 2022",0.435434613
Vaccinated Cases per 10000,"Saturday, 22 October, 2022",0.860906074
Unvaccinated Cases per 10000,"Sunday, 23 October, 2022",0.312290455
Vaccinated Cases per 10000,"Sunday, 23 October, 2022",0.680183753
Unvaccinated Cases per 10000,"Monday, 24 October, 2022",0.294699413
Vaccinated Cases per 10000,"Monday, 24 October, 2022",0.570257787
Unvaccinated Cases per 10000,"Tuesday, 25 October, 2022",0.28370691
Vaccinated Cases per 10000,"Tuesday, 25 October, 2022",0.574169747
Unvaccinated Cases per 10000,"Wednesday, 26 October, 2022",0.321102764
Vaccinated Cases per 10000,"Wednesday, 26 October, 2022",0.707926345
Unvaccinated Cases per 10000,"Thursday, 27 October, 2022",0.46407907
Vaccinated Cases per 10000,"Thursday, 27 October, 2022",0.907491343
Unvaccinated Cases per 10000,"Friday, 28 October, 2022",0.477297467
Vaccinated Cases per 10000,"Friday, 28 October, 2022",1.095313669
Unvaccinated Cases per 10000,"Saturday, 29 October, 2022",0.503717058
Vaccinated Cases per 10000,"Saturday, 29 October, 2022",1.052972447
Unvaccinated Cases per 10000,"Sunday, 30 October, 2022",0.413541095
Vaccinated Cases per 10000,"Sunday, 30 October, 2022",1.046209743
Unvaccinated Cases per 10000,"Monday, 31 October, 2022",0.525735639
Vaccinated Cases per 10000,"Monday, 31 October, 2022",0.951226045
Unvaccinated Cases per 10000,"Tuesday, 1 November, 2022",0.582936588
Vaccinated Cases per 10000,"Tuesday, 1 November, 2022",0.941974948
Unvaccinated Cases per 10000,"Wednesday, 2 November, 2022",0.609346853
Vaccinated Cases per 10000,"Wednesday, 2 November, 2022",1.313353242
Unvaccinated Cases per 10000,"Thursday, 3 November, 2022",0.651176011
Vaccinated Cases per 10000,"Thursday, 3 November, 2022",1.570532862
Unvaccinated Cases per 10000,"Friday, 4 November, 2022",0.62921198
Vaccinated Cases per 10000,"Friday, 4 November, 2022",1.449217003
Unvaccinated Cases per 10000,"Saturday, 5 November, 2022",0.651246356
Vaccinated Cases per 10000,"Saturday, 5 November, 2022",1.538490598
Unvaccinated Cases per 10000,"Sunday, 6 November, 2022",0.668864091
Vaccinated Cases per 10000,"Sunday, 6 November, 2022",1.283789699
Unvaccinated Cases per 10000,"Monday, 7 November, 2022",0.52805722
Vaccinated Cases per 10000,"Monday, 7 November, 2022",0.811393285
Unvaccinated Cases per 10000,"Tuesday, 8 November, 2022",0.528065353
Vaccinated Cases per 10000,"Tuesday, 8 November, 2022",1.25959512
Unvaccinated Cases per 10000,"Wednesday, 9 November, 2022",0.525878503
Vaccinated Cases per 10000,"Wednesday, 9 November, 2022",1.077107677
Unvaccinated Cases per 10000,"Thursday, 10 November, 2022",0.624912672
Vaccinated Cases per 10000,"Thursday, 10 November, 2022",1.121210822
Unvaccinated Cases per 10000,"Friday, 11 November, 2022",0.598559935
Vaccinated Cases per 10000,"Friday, 11 November, 2022",1.057523141
Unvaccinated Cases per 10000,"Saturday, 12 November, 2022",0.543580643
Vaccinated Cases per 10000,"Saturday, 12 November, 2022",0.937283598
Unvaccinated Cases per 10000,"Sunday, 13 November, 2022",0.486375864
Vaccinated Cases per 10000,"Sunday, 13 November, 2022",0.716031482
Unvaccinated Cases per 10000,"Monday, 14 November, 2022",0.35873571
Vaccinated Cases per 10000,"Monday, 14 November, 2022",0.564144491
Unvaccinated Cases per 10000,"Tuesday, 15 November, 2022",0.506206198
Vaccinated Cases per 10000,"Tuesday, 15 November, 2022",0.932648116
Unvaccinated Cases per 10000,"Wednesday, 16 November, 2022",0.521629235
Vaccinated Cases per 10000,"Wednesday, 16 November, 2022",1.090929411
Unvaccinated Cases per 10000,"Thursday, 17 November, 2022",0.603086394
Vaccinated Cases per 10000,"Thursday, 17 November, 2022",1.132184033
Unvaccinated Cases per 10000,"Friday, 18 November, 2022",0.691160454
Vaccinated Cases per 10000,"Friday, 18 November, 2022",0.96855604
Unvaccinated Cases per 10000,"Saturday, 19 November, 2022",0.422624684
Vaccinated Cases per 10000,"Saturday, 19 November, 2022",0.803156797
Unvaccinated Cases per 10000,"Sunday, 20 November, 2022",0.486468472
Vaccinated Cases per 10000,"Sunday, 20 November, 2022",0.502238125
Unvaccinated Cases per 10000,"Monday, 21 November, 2022",0.54811045
Vaccinated Cases per 10000,"Monday, 21 November, 2022",0.665855215
Unvaccinated Cases per 10000,"Tuesday, 22 November, 2022",0.53051227
Vaccinated Cases per 10000,"Tuesday, 22 November, 2022",0.809196139
Unvaccinated Cases per 10000,"Wednesday, 23 November, 2022",0.65599609
Vaccinated Cases per 10000,"Wednesday, 23 November, 2022",1.15207906
Unvaccinated Cases per 10000,"Thursday, 24 November, 2022",0.680244104
Vaccinated Cases per 10000,"Thursday, 24 November, 2022",0.913404001
Unvaccinated Cases per 10000,"Friday, 25 November, 2022",0.724324672
Vaccinated Cases per 10000,"Friday, 25 November, 2022",0.958565158
Unvaccinated Cases per 10000,"Saturday, 26 November, 2022",0.684736368
Vaccinated Cases per 10000,"Saturday, 26 November, 2022",0.920142645
Unvaccinated Cases per 10000,"Sunday, 27 November, 2022",0.442559518
Vaccinated Cases per 10000,"Sunday, 27 November, 2022",0.647689172
Unvaccinated Cases per 10000,"Monday, 28 November, 2022",0.38311502
Vaccinated Cases per 10000,"Monday, 28 November, 2022",0.814856408
Unvaccinated Cases per 10000,"Tuesday, 29 November, 2022",0.376521858
Vaccinated Cases per 10000,"Tuesday, 29 November, 2022",0.533868629
Unvaccinated Cases per 10000,"Wednesday, 30 November, 2022",0.429379228
Vaccinated Cases per 10000,"Wednesday, 30 November, 2022",0.5484488
Unvaccinated Cases per 10000,"Thursday, 1 December, 2022",0.574731121
Vaccinated Cases per 10000,"Thursday, 1 December, 2022",0.751889166
Unvaccinated Cases per 10000,"Friday, 2 December, 2022",0.526313471
Vaccinated Cases per 10000,"Friday, 2 December, 2022",0.776068357
Unvaccinated Cases per 10000,"Saturday, 3 December, 2022",0.396402515
Vaccinated Cases per 10000,"Saturday, 3 December, 2022",0.599652991
Unvaccinated Cases per 10000,"Sunday, 4 December, 2022",0.303914618
Vaccinated Cases per 10000,"Sunday, 4 December, 2022",0.485126964
Unvaccinated Cases per 10000,"Monday, 5 December, 2022",0.367784865
Vaccinated Cases per 10000,"Monday, 5 December, 2022",0.501130977
Unvaccinated Cases per 10000,"Tuesday, 6 December, 2022",0.418444505
Vaccinated Cases per 10000,"Tuesday, 6 December, 2022",0.518912862
Unvaccinated Cases per 10000,"Wednesday, 7 December, 2022",0.370000044
Vaccinated Cases per 10000,"Wednesday, 7 December, 2022",0.538472701
Unvaccinated Cases per 10000,"Thursday, 8 December, 2022",0.394238219
Vaccinated Cases per 10000,"Thursday, 8 December, 2022",0.511084196
Unvaccinated Cases per 10000,"Friday, 9 December, 2022",0.367834037
Vaccinated Cases per 10000,"Friday, 9 December, 2022",0.508588947
Unvaccinated Cases per 10000,"Saturday, 10 December, 2022",0.348027357
Vaccinated Cases per 10000,"Saturday, 10 December, 2022",0.411491503
Unvaccinated Cases per 10000,"Sunday, 11 December, 2022",0.233491234
Vaccinated Cases per 10000,"Sunday, 11 December, 2022",0.270651732
Unvaccinated Cases per 10000,"Monday, 12 December, 2022",0.213668577
Vaccinated Cases per 10000,"Monday, 12 December, 2022",0.253224352
Unvaccinated Cases per 10000,"Tuesday, 13 December, 2022",0.273147307
Vaccinated Cases per 10000,"Tuesday, 13 December, 2022",0.325776631
Unvaccinated Cases per 10000,"Wednesday, 14 December, 2022",0.27315188
Vaccinated Cases per 10000,"Wednesday, 14 December, 2022",0.397261478
Unvaccinated Cases per 10000,"Thursday, 15 December, 2022",0.284182658
Vaccinated Cases per 10000,"Thursday, 15 December, 2022",0.367027736
Unvaccinated Cases per 10000,"Friday, 16 December, 2022",0.270979007
Vaccinated Cases per 10000,"Friday, 16 December, 2022",0.360978694
Unvaccinated Cases per 10000,"Saturday, 17 December, 2022",0.246755006
Vaccinated Cases per 10000,"Saturday, 17 December, 2022",0.313320365
Unvaccinated Cases per 10000,"Sunday, 18 December, 2022",0.16303718
Vaccinated Cases per 10000,"Sunday, 18 December, 2022",0.274910345
Unvaccinated Cases per 10000,"Monday, 19 December, 2022",0.189478647
Vaccinated Cases per 10000,"Monday, 19 December, 2022",0.225831335
Unvaccinated Cases per 10000,"Tuesday, 20 December, 2022",0.180669389
Vaccinated Cases per 10000,"Tuesday, 20 December, 2022",0.261038821
Unvaccinated Cases per 10000,"Wednesday, 21 December, 2022",0.196096231
Vaccinated Cases per 10000,"Wednesday, 21 December, 2022",0.318295648
Unvaccinated Cases per 10000,"Thursday, 22 December, 2022",0.21813509
Vaccinated Cases per 10000,"Thursday, 22 December, 2022",0.269927822
Unvaccinated Cases per 10000,"Friday, 23 December, 2022",0.215941412
Vaccinated Cases per 10000,"Friday, 23 December, 2022",0.285929373
Unvaccinated Cases per 10000,"Saturday, 24 December, 2022",0.176283171
Vaccinated Cases per 10000,"Saturday, 24 December, 2022",0.243963616
Unvaccinated Cases per 10000,"Sunday, 25 December, 2022",0.163062939
Vaccinated Cases per 10000,"Sunday, 25 December, 2022",0.190262981
Unvaccinated Cases per 10000,"Monday, 26 December, 2022",0.112382552
Vaccinated Cases per 10000,"Monday, 26 December, 2022",0.152565723
Unvaccinated Cases per 10000,"Tuesday, 27 December, 2022",0.112384954
Vaccinated Cases per 10000,"Tuesday, 27 December, 2022",0.132294297
Unvaccinated Cases per 10000,"Wednesday, 28 December, 2022",0.14984928
Vaccinated Cases per 10000,"Wednesday, 28 December, 2022",0.146519068
Unvaccinated Cases per 10000,"Thursday, 29 December, 2022",0.187317916
Vaccinated Cases per 10000,"Thursday, 29 December, 2022",0.211242361
Unvaccinated Cases per 10000,"Friday, 30 December, 2022",0.169697418
Vaccinated Cases per 10000,"Friday, 30 December, 2022",0.179945584
Unvaccinated Cases per 10000,"Saturday, 31 December, 2022",0.114605779
Vaccinated Cases per 10000,"Saturday, 31 December, 2022",0.163941381
Unvaccinated Cases per 10000,"Sunday, 1 January, 2023",0.119014743
Vaccinated Cases per 10000,"Sunday, 1 January, 2023",0.13015718
Unvaccinated Cases per 10000,"Monday, 2 January, 2023",0.107996169
Vaccinated Cases per 10000,"Monday, 2 January, 2023",0.110597825
Unvaccinated Cases per 10000,"Tuesday, 3 January, 2023",0.096977455
Vaccinated Cases per 10000,"Tuesday, 3 January, 2023",0.102773962
Unvaccinated Cases per 10000,"Wednesday, 4 January, 2023",0.12783651
Vaccinated Cases per 10000,"Wednesday, 4 January, 2023",0.13335678
Unvaccinated Cases per 10000,"Thursday, 5 January, 2023",0.154289864
Vaccinated Cases per 10000,"Thursday, 5 January, 2023",0.178163835
Unvaccinated Cases per 10000,"Friday, 6 January, 2023",0.156504975
Vaccinated Cases per 10000,"Friday, 6 January, 2023",0.16784906
Unvaccinated Cases per 10000,"Saturday, 7 January, 2023",0.143289341
Vaccinated Cases per 10000,"Saturday, 7 January, 2023",0.179937828
Unvaccinated Cases per 10000,"Sunday, 8 January, 2023",0.12124889
Vaccinated Cases per 10000,"Sunday, 8 January, 2023",0.124462252
Unvaccinated Cases per 10000,"Monday, 9 January, 2023",0.097001507
Vaccinated Cases per 10000,"Monday, 9 January, 2023",0.120550101
Unvaccinated Cases per 10000,"Tuesday, 10 January, 2023",0.112435945
Vaccinated Cases per 10000,"Tuesday, 10 January, 2023",0.116993651
Unvaccinated Cases per 10000,"Wednesday, 11 January, 2023",0.123461689
Vaccinated Cases per 10000,"Wednesday, 11 January, 2023",0.110592405
Unvaccinated Cases per 10000,"Thursday, 12 January, 2023",0.110237977
Vaccinated Cases per 10000,"Thursday, 12 January, 2023",0.118414913
Unvaccinated Cases per 10000,"Friday, 13 January, 2023",0.092607088
Vaccinated Cases per 10000,"Friday, 13 January, 2023",0.098855657
Unvaccinated Cases per 10000,"Saturday, 14 January, 2023",0.072766675
Vaccinated Cases per 10000,"Saturday, 14 January, 2023",0.090320562
Unvaccinated Cases per 10000,"Sunday, 15 January, 2023",0.061743177
Vaccinated Cases per 10000,"Sunday, 15 January, 2023",0.076807685
Unvaccinated Cases per 10000,"Monday, 16 January, 2023",0.052923599
Vaccinated Cases per 10000,"Monday, 16 January, 2023",0.072184808
Unvaccinated Cases per 10000,"Tuesday, 17 January, 2023",0.088207574
Vaccinated Cases per 10000,"Tuesday, 17 January, 2023",0.11023264
Unvaccinated Cases per 10000,"Wednesday, 18 January, 2023",0.079388742
Vaccinated Cases per 10000,"Wednesday, 18 January, 2023",0.119121903
Unvaccinated Cases per 10000,"Thursday, 19 January, 2023",0.088212456
Vaccinated Cases per 10000,"Thursday, 19 January, 2023",0.098852904
Unvaccinated Cases per 10000,"Friday, 20 January, 2023",0.06616264
Vaccinated Cases per 10000,"Friday, 20 January, 2023",0.090673698
Unvaccinated Cases per 10000,"Saturday, 21 January, 2023",0.094835397
Vaccinated Cases per 10000,"Saturday, 21 January, 2023",0.088895438
Unvaccinated Cases per 10000,"Sunday, 22 January, 2023",0.116890681
Vaccinated Cases per 10000,"Sunday, 22 January, 2023",0.09102886
Unvaccinated Cases per 10000,"Monday, 23 January, 2023",0.033082443
Vaccinated Cases per 10000,"Monday, 23 January, 2023",0.04515881
Unvaccinated Cases per 10000,"Tuesday, 24 January, 2023",0.030877186
Vaccinated Cases per 10000,"Tuesday, 24 January, 2023",0.030935524
Unvaccinated Cases per 10000,"Wednesday, 25 January, 2023",0.055141443
Vaccinated Cases per 10000,"Wednesday, 25 January, 2023",0.038046737
Unvaccinated Cases per 10000,"Thursday, 26 January, 2023",0.061761509
Vaccinated Cases per 10000,"Thursday, 26 January, 2023",0.051202673
Unvaccinated Cases per 10000,"Friday, 27 January, 2023",0.083822315
Vaccinated Cases per 10000,"Friday, 27 January, 2023",0.070403252
Unvaccinated Cases per 10000,"Saturday, 28 January, 2023",0.050735611
Vaccinated Cases per 10000,"Saturday, 28 January, 2023",0.083559136
Unvaccinated Cases per 10000,"Sunday, 29 January, 2023",0.088237208
Vaccinated Cases per 10000,"Sunday, 29 January, 2023",0.081425508
Unvaccinated Cases per 10000,"Monday, 30 January, 2023",0.059560996
Vaccinated Cases per 10000,"Monday, 30 January, 2023",0.062224585
Unvaccinated Cases per 10000,"Tuesday, 31 January, 2023",0.057355729
Vaccinated Cases per 10000,"Tuesday, 31 January, 2023",0.080002882
Unvaccinated Cases per 10000,"Wednesday, 1 February, 2023",0.06176858
Vaccinated Cases per 10000,"Wednesday, 1 February, 2023",0.105603563
Unvaccinated Cases per 10000,"Thursday, 2 February, 2023",0.075005912
Vaccinated Cases per 10000,"Thursday, 2 February, 2023",0.103114323
Unvaccinated Cases per 10000,"Friday, 3 February, 2023",0.06177354
Vaccinated Cases per 10000,"Friday, 3 February, 2023",0.110935641
Unvaccinated Cases per 10000,"Saturday, 4 February, 2023",0.048538024
Vaccinated Cases per 10000,"Saturday, 4 February, 2023",0.064000976
Unvaccinated Cases per 10000,"Sunday, 5 February, 2023",0.072808465
Vaccinated Cases per 10000,"Sunday, 5 February, 2023",0.063289654
Unvaccinated Cases per 10000,"Monday, 6 February, 2023",0.06398403
Vaccinated Cases per 10000,"Monday, 6 February, 2023",0.05191163
Unvaccinated Cases per 10000,"Tuesday, 7 February, 2023",0.048540883
Vaccinated Cases per 10000,"Tuesday, 7 February, 2023",0.057600332
Unvaccinated Cases per 10000,"Wednesday, 8 February, 2023",0.07501902
Vaccinated Cases per 10000,"Wednesday, 8 February, 2023",0.055111276
Unvaccinated Cases per 10000,"Thursday, 9 February, 2023",0.077226961
Vaccinated Cases per 10000,"Thursday, 9 February, 2023",0.083199988
Unvaccinated Cases per 10000,"Friday, 10 February, 2023",0.046337956
Vaccinated Cases per 10000,"Friday, 10 February, 2023",0.083199473
Unvaccinated Cases per 10000,"Saturday, 11 February, 2023",0.063992162
Vaccinated Cases per 10000,"Saturday, 11 February, 2023",0.08177692
Unvaccinated Cases per 10000,"Sunday, 12 February, 2023",0.039719773
Vaccinated Cases per 10000,"Sunday, 12 February, 2023",0.050488257
Unvaccinated Cases per 10000,"Monday, 13 February, 2023",0.037513425
Vaccinated Cases per 10000,"Monday, 13 February, 2023",0.052265944
Unvaccinated Cases per 10000,"Tuesday, 14 February, 2023",0.050754163
Vaccinated Cases per 10000,"Tuesday, 14 February, 2023",0.062932322
Unvaccinated Cases per 10000,"Wednesday, 15 February, 2023",0.050754801
Vaccinated Cases per 10000,"Wednesday, 15 February, 2023",0.076087512
Unvaccinated Cases per 10000,"Thursday, 16 February, 2023",0.055169224
Vaccinated Cases per 10000,"Thursday, 16 February, 2023",0.091020319
Unvaccinated Cases per 10000,"Friday, 17 February, 2023",0.05958576
Vaccinated Cases per 10000,"Friday, 17 February, 2023",0.076086681
Unvaccinated Cases per 10000,"Saturday, 18 February, 2023",0.044139042
Vaccinated Cases per 10000,"Saturday, 18 February, 2023",0.068264327
Unvaccinated Cases per 10000,"Sunday, 19 February, 2023",0.052967282
Vaccinated Cases per 10000,"Sunday, 19 February, 2023",0.05759795
Unvaccinated Cases per 10000,"Monday, 20 February, 2023",0.039725997
Vaccinated Cases per 10000,"Monday, 20 February, 2023",0.052975777
Unvaccinated Cases per 10000,"Tuesday, 21 February, 2023",0.046347876
Vaccinated Cases per 10000,"Tuesday, 21 February, 2023",0.05795319
Unvaccinated Cases per 10000,"Wednesday, 22 February, 2023",0.037520206
Vaccinated Cases per 10000,"Wednesday, 22 February, 2023",0.07537454
Unvaccinated Cases per 10000,"Thursday, 23 February, 2023",0.048557479
Vaccinated Cases per 10000,"Thursday, 23 February, 2023",0.07181868
Unvaccinated Cases per 10000,"Friday, 24 February, 2023",0.041938355
Vaccinated Cases per 10000,"Friday, 24 February, 2023",0.06577394
Unvaccinated Cases per 10000,"Saturday, 25 February, 2023",0.022073413
Vaccinated Cases per 10000,"Saturday, 25 February, 2023",0.057951923
Unvaccinated Cases per 10000,"Sunday, 26 February, 2023",0.052976741
Vaccinated Cases per 10000,"Sunday, 26 February, 2023",0.06506248
Unvaccinated Cases per 10000,"Monday, 27 February, 2023",0.052977618
Vaccinated Cases per 10000,"Monday, 27 February, 2023",0.059018267
Unvaccinated Cases per 10000,"Tuesday, 28 February, 2023",0.064015597
Vaccinated Cases per 10000,"Tuesday, 28 February, 2023",0.062928961
Unvaccinated Cases per 10000,"Wednesday, 1 March, 2023",0.039734784
Vaccinated Cases per 10000,"Wednesday, 1 March, 2023",0.070750363
Unvaccinated Cases per 10000,"Thursday, 2 March, 2023",0.044150403
Vaccinated Cases per 10000,"Thursday, 2 March, 2023",0.079638413
Unvaccinated Cases per 10000,"Friday, 3 March, 2023",0.048566998
Vaccinated Cases per 10000,"Friday, 3 March, 2023",0.064705877
Unvaccinated Cases per 10000,"Saturday, 4 March, 2023",0.039737494
Vaccinated Cases per 10000,"Saturday, 4 March, 2023",0.054039885
Unvaccinated Cases per 10000,"Sunday, 5 March, 2023",0.030907274
Vaccinated Cases per 10000,"Sunday, 5 March, 2023",0.053328741
Unvaccinated Cases per 10000,"Monday, 6 March, 2023",0.052984378
Vaccinated Cases per 10000,"Monday, 6 March, 2023",0.058306005
Unvaccinated Cases per 10000,"Tuesday, 7 March, 2023",0.03973867
Vaccinated Cases per 10000,"Tuesday, 7 March, 2023",0.073948964
Unvaccinated Cases per 10000,"Wednesday, 8 March, 2023",0.035323683
Vaccinated Cases per 10000,"Wednesday, 8 March, 2023",0.077859577
Unvaccinated Cases per 10000,"Thursday, 9 March, 2023",0.061817578
Vaccinated Cases per 10000,"Thursday, 9 March, 2023",0.089236055
Unvaccinated Cases per 10000,"Friday, 10 March, 2023",0.061818902
Vaccinated Cases per 10000,"Friday, 10 March, 2023",0.079281162
Unvaccinated Cases per 10000,"Saturday, 11 March, 2023",0.057404267
Vaccinated Cases per 10000,"Saturday, 11 March, 2023",0.070037422
Unvaccinated Cases per 10000,"Sunday, 12 March, 2023",0.048573356
Vaccinated Cases per 10000,"Sunday, 12 March, 2023",0.072881457
Unvaccinated Cases per 10000,"Monday, 13 March, 2023",0.057405459
Vaccinated Cases per 10000,"Monday, 13 March, 2023",0.067904076
Unvaccinated Cases per 10000,"Tuesday, 14 March, 2023",0.046366306
Vaccinated Cases per 10000,"Tuesday, 14 March, 2023",0.088168533
Unvaccinated Cases per 10000,"Wednesday, 15 March, 2023",0.048574858
Vaccinated Cases per 10000,"Wednesday, 15 March, 2023",0.089234901
Unvaccinated Cases per 10000,"Thursday, 16 March, 2023",0.083903546
Vaccinated Cases per 10000,"Thursday, 16 March, 2023",0.097056003
Unvaccinated Cases per 10000,"Friday, 17 March, 2023",0.057409084
Vaccinated Cases per 10000,"Friday, 17 March, 2023",0.090656352
Unvaccinated Cases per 10000,"Saturday, 18 March, 2023",0.039745435
Vaccinated Cases per 10000,"Saturday, 18 March, 2023",0.089589558
Unvaccinated Cases per 10000,"Sunday, 19 March, 2023",0.052994124
Vaccinated Cases per 10000,"Sunday, 19 March, 2023",0.082834737
Unvaccinated Cases per 10000,"Monday, 20 March, 2023",0.072867435
Vaccinated Cases per 10000,"Monday, 20 March, 2023",0.058304212
Unvaccinated Cases per 10000,"Tuesday, 21 March, 2023",0.072867853
Vaccinated Cases per 10000,"Tuesday, 21 March, 2023",0.102032277
Unvaccinated Cases per 10000,"Wednesday, 22 March, 2023",0.072869302
Vaccinated Cases per 10000,"Wednesday, 22 March, 2023",0.118741015
Unvaccinated Cases per 10000,"Thursday, 23 March, 2023",0.101575906
Vaccinated Cases per 10000,"Thursday, 23 March, 2023",0.106653519
Unvaccinated Cases per 10000,"Friday, 24 March, 2023",0.072871039
Vaccinated Cases per 10000,"Friday, 24 March, 2023",0.125495262
Unvaccinated Cases per 10000,"Saturday, 25 March, 2023",0.08832943
Vaccinated Cases per 10000,"Saturday, 25 March, 2023",0.111985674
Unvaccinated Cases per 10000,"Sunday, 26 March, 2023",0.077288797
Vaccinated Cases per 10000,"Sunday, 26 March, 2023",0.103808824
Unvaccinated Cases per 10000,"Monday, 27 March, 2023",0.072873534
Vaccinated Cases per 10000,"Monday, 27 March, 2023",0.068613179
Unvaccinated Cases per 10000,"Tuesday, 28 March, 2023",0.103790381
Vaccinated Cases per 10000,"Tuesday, 28 March, 2023",0.110207559
Unvaccinated Cases per 10000,"Wednesday, 29 March, 2023",0.132499002
Vaccinated Cases per 10000,"Wednesday, 29 March, 2023",0.142558699
Unvaccinated Cases per 10000,"Thursday, 30 March, 2023",0.110416859
Vaccinated Cases per 10000,"Thursday, 30 March, 2023",0.157489799
Unvaccinated Cases per 10000,"Friday, 31 March, 2023",0.103793452
Vaccinated Cases per 10000,"Friday, 31 March, 2023",0.198728168
Unvaccinated Cases per 10000,"Saturday, 1 April, 2023",0.117044921
Vaccinated Cases per 10000,"Saturday, 1 April, 2023",0.194106252
Unvaccinated Cases per 10000,"Sunday, 2 April, 2023",0.092752988
Vaccinated Cases per 10000,"Sunday, 2 April, 2023",0.137936213
Unvaccinated Cases per 10000,"Monday, 3 April, 2023",0.094962211
Vaccinated Cases per 10000,"Monday, 3 April, 2023",0.147534662
Unvaccinated Cases per 10000,"Tuesday, 4 April, 2023",0.103796753
Vaccinated Cases per 10000,"Tuesday, 4 April, 2023",0.200504675
Unvaccinated Cases per 10000,"Wednesday, 5 April, 2023",0.183301984
Vaccinated Cases per 10000,"Wednesday, 5 April, 2023",0.236054872
Unvaccinated Cases per 10000,"Thursday, 6 April, 2023",0.163428103
Vaccinated Cases per 10000,"Thursday, 6 April, 2023",0.259873089
Unvaccinated Cases per 10000,"Friday, 7 April, 2023",0.154595722
Vaccinated Cases per 10000,"Friday, 7 April, 2023",0.258450652
Unvaccinated Cases per 10000,"Saturday, 8 April, 2023",0.18551671
Vaccinated Cases per 10000,"Saturday, 8 April, 2023",0.228232535
Unvaccinated Cases per 10000,"Sunday, 9 April, 2023",0.125886951
Vaccinated Cases per 10000,"Sunday, 9 April, 2023",0.163530972
Unvaccinated Cases per 10000,"Monday, 10 April, 2023",0.132513224
Vaccinated Cases per 10000,"Monday, 10 April, 2023",0.170285379
Unvaccinated Cases per 10000,"Tuesday, 11 April, 2023",0.12367991
Vaccinated Cases per 10000,"Tuesday, 11 April, 2023",0.192681769
Unvaccinated Cases per 10000,"Wednesday, 12 April, 2023",0.167852938
Vaccinated Cases per 10000,"Wednesday, 12 April, 2023",0.29293271
Unvaccinated Cases per 10000,"Thursday, 13 April, 2023",0.218652517
Vaccinated Cases per 10000,"Thursday, 13 April, 2023",0.275868267
Unvaccinated Cases per 10000,"Friday, 14 April, 2023",0.183317166
Vaccinated Cases per 10000,"Friday, 14 April, 2023",0.268757687
Unvaccinated Cases per 10000,"Saturday, 15 April, 2023",0.156814796
Vaccinated Cases per 10000,"Saturday, 15 April, 2023",0.287954275
Unvaccinated Cases per 10000,"Sunday, 16 April, 2023",0.130311779
Vaccinated Cases per 10000,"Sunday, 16 April, 2023",0.241739125
Unvaccinated Cases per 10000,"Monday, 17 April, 2023",0.079513378
Vaccinated Cases per 10000,"Monday, 17 April, 2023",0.161396055
Unvaccinated Cases per 10000,"Tuesday, 18 April, 2023",0.17007092
Vaccinated Cases per 10000,"Tuesday, 18 April, 2023",0.253469862
Unvaccinated Cases per 10000,"Wednesday, 19 April, 2023",0.20099397
Vaccinated Cases per 10000,"Wednesday, 19 April, 2023",0.246359698
Unvaccinated Cases per 10000,"Thursday, 20 April, 2023",0.187742823
Vaccinated Cases per 10000,"Thursday, 20 April, 2023",0.236405527
Unvaccinated Cases per 10000,"Friday, 21 April, 2023",0.152404378
Vaccinated Cases per 10000,"Friday, 21 April, 2023",0.225029294
Unvaccinated Cases per 10000,"Saturday, 22 April, 2023",0.15461341
Vaccinated Cases per 10000,"Saturday, 22 April, 2023",0.174904235
