date,case_type,count
"Saturday, 29 October, 2022",Deaths,36464
"Sunday, 30 October, 2022",Active,31371
"Sunday, 30 October, 2022",Recovered,4832214
"Sunday, 30 October, 2022",Deaths,36466
"Monday, 31 October, 2022",Active,31442
"Monday, 31 October, 2022",Recovered,4835047
"Monday, 31 October, 2022",Deaths,36475
"Tuesday, 1 November, 2022",Active,31753
"Tuesday, 1 November, 2022",Recovered,4837646
"Tuesday, 1 November, 2022",Deaths,36478
"Wednesday, 2 November, 2022",Active,33024
"Wednesday, 2 November, 2022",Recovered,4840342
"Wednesday, 2 November, 2022",Deaths,36480
"Thursday, 3 November, 2022",Active,34604
"Thursday, 3 November, 2022",Recovered,4843462
"Thursday, 3 November, 2022",Deaths,36491
"Friday, 4 November, 2022",Active,35534
"Friday, 4 November, 2022",Recovered,4846891
"Friday, 4 November, 2022",Deaths,36492
"Saturday, 5 November, 2022",Active,36577
"Saturday, 5 November, 2022",Recovered,4850468
"Saturday, 5 November, 2022",Deaths,36493
"Sunday, 6 November, 2022",Active,36711
"Sunday, 6 November, 2022",Recovered,4854242
"Sunday, 6 November, 2022",Deaths,36498
"Monday, 7 November, 2022",Active,34710
"Monday, 7 November, 2022",Recovered,4858756
"Monday, 7 November, 2022",Deaths,36506
"Tuesday, 8 November, 2022",Active,35593
"Tuesday, 8 November, 2022",Recovered,4861645
"Tuesday, 8 November, 2022",Deaths,36515
"Wednesday, 9 November, 2022",Active,34903
"Wednesday, 9 November, 2022",Recovered,4865592
"Wednesday, 9 November, 2022",Deaths,36525
"Thursday, 10 November, 2022",Active,34039
"Thursday, 10 November, 2022",Recovered,4869884
"Thursday, 10 November, 2022",Deaths,36533
"Friday, 11 November, 2022",Active,33072
"Friday, 11 November, 2022",Recovered,4874092
"Friday, 11 November, 2022",Deaths,36537
"Saturday, 12 November, 2022",Active,31215
"Saturday, 12 November, 2022",Recovered,4878822
"Saturday, 12 November, 2022",Deaths,36546
"Sunday, 13 November, 2022",Active,29611
"Sunday, 13 November, 2022",Recovered,4882658
"Sunday, 13 November, 2022",Deaths,36548
"Monday, 14 November, 2022",Active,28790
"Monday, 14 November, 2022",Recovered,4885222
"Monday, 14 November, 2022",Deaths,36554
"Tuesday, 15 November, 2022",Active,27920
"Tuesday, 15 November, 2022",Recovered,4888932
"Tuesday, 15 November, 2022",Deaths,36566
"Wednesday, 16 November, 2022",Active,28171
"Wednesday, 16 November, 2022",Recovered,4891977
"Wednesday, 16 November, 2022",Deaths,36574
"Thursday, 17 November, 2022",Active,27883
"Thursday, 17 November, 2022",Recovered,4895713
"Thursday, 17 November, 2022",Deaths,36583
"Friday, 18 November, 2022",Active,27717
"Friday, 18 November, 2022",Recovered,4898911
"Friday, 18 November, 2022",Deaths,36588
"Saturday, 19 November, 2022",Active,27162
"Saturday, 19 November, 2022",Recovered,4901911
"Saturday, 19 November, 2022",Deaths,36593
"Sunday, 20 November, 2022",Active,26804
"Sunday, 20 November, 2022",Recovered,4903900
"Sunday, 20 November, 2022",Deaths,36595
"Monday, 21 November, 2022",Active,27147
"Monday, 21 November, 2022",Recovered,4905664
"Monday, 21 November, 2022",Deaths,36609
"Tuesday, 22 November, 2022",Active,27009
"Tuesday, 22 November, 2022",Recovered,4908307
"Tuesday, 22 November, 2022",Deaths,36620
"Wednesday, 23 November, 2022",Active,27219
"Wednesday, 23 November, 2022",Recovered,4911626
"Wednesday, 23 November, 2022",Deaths,36628
"Thursday, 24 November, 2022",Active,26862
"Thursday, 24 November, 2022",Recovered,4914852
"Thursday, 24 November, 2022",Deaths,36636
"Friday, 25 November, 2022",Active,26909
"Friday, 25 November, 2022",Recovered,4917821
"Friday, 25 November, 2022",Deaths,36644
"Saturday, 26 November, 2022",Active,27014
"Saturday, 26 November, 2022",Recovered,4920610
"Saturday, 26 November, 2022",Deaths,36648
"Sunday, 27 November, 2022",Active,27213
"Sunday, 27 November, 2022",Recovered,4922429
"Sunday, 27 November, 2022",Deaths,36652
"Monday, 28 November, 2022",Active,27644
"Monday, 28 November, 2022",Recovered,4924458
"Monday, 28 November, 2022",Deaths,36657
"Tuesday, 29 November, 2022",Active,26584
"Tuesday, 29 November, 2022",Recovered,4927180
"Tuesday, 29 November, 2022",Deaths,36667
"Wednesday, 30 November, 2022",Active,24966
"Wednesday, 30 November, 2022",Recovered,4930518
"Wednesday, 30 November, 2022",Deaths,36684
"Thursday, 1 December, 2022",Active,24473
"Thursday, 1 December, 2022",Recovered,4933375
"Thursday, 1 December, 2022",Deaths,36695
"Friday, 2 December, 2022",Active,24059
"Friday, 2 December, 2022",Recovered,4936201
"Friday, 2 December, 2022",Deaths,36704
"Saturday, 3 December, 2022",Active,23105
"Saturday, 3 December, 2022",Recovered,4939015
"Saturday, 3 December, 2022",Deaths,36710
"Sunday, 4 December, 2022",Active,22511
"Sunday, 4 December, 2022",Recovered,4941108
"Sunday, 4 December, 2022",Deaths,36713
"Monday, 5 December, 2022",Active,21806
"Monday, 5 December, 2022",Recovered,4943386
"Monday, 5 December, 2022",Deaths,36716
"Tuesday, 6 December, 2022",Active,21764
"Tuesday, 6 December, 2022",Recovered,4945061
"Tuesday, 6 December, 2022",Deaths,36732
"Wednesday, 7 December, 2022",Active,22012
"Wednesday, 7 December, 2022",Recovered,4946489
"Wednesday, 7 December, 2022",Deaths,36738
"Thursday, 8 December, 2022",Active,21479
"Thursday, 8 December, 2022",Recovered,4948634
"Thursday, 8 December, 2022",Deaths,36742
"Friday, 9 December, 2022",Active,20474
"Friday, 9 December, 2022",Recovered,4951230
"Friday, 9 December, 2022",Deaths,36748
"Saturday, 10 December, 2022",Active,19183
"Saturday, 10 December, 2022",Recovered,4953831
"Saturday, 10 December, 2022",Deaths,36753
"Sunday, 11 December, 2022",Active,18727
"Sunday, 11 December, 2022",Recovered,4955144
"Sunday, 11 December, 2022",Deaths,36763
"Monday, 12 December, 2022",Active,17978
"Monday, 12 December, 2022",Recovered,4956696
"Monday, 12 December, 2022",Deaths,36769
"Tuesday, 13 December, 2022",Active,17553
"Tuesday, 13 December, 2022",Recovered,4958152
"Tuesday, 13 December, 2022",Deaths,36778
"Wednesday, 14 December, 2022",Active,17221
"Wednesday, 14 December, 2022",Recovered,4959719
"Wednesday, 14 December, 2022",Deaths,36784
"Thursday, 15 December, 2022",Active,16817
"Thursday, 15 December, 2022",Recovered,4961281
"Thursday, 15 December, 2022",Deaths,36787
"Friday, 16 December, 2022",Active,16527
"Friday, 16 December, 2022",Recovered,4962701
"Friday, 16 December, 2022",Deaths,36795
"Saturday, 17 December, 2022",Active,16055
"Saturday, 17 December, 2022",Recovered,4964161
"Saturday, 17 December, 2022",Deaths,36800
"Sunday, 18 December, 2022",Active,15742
"Sunday, 18 December, 2022",Recovered,4965315
"Sunday, 18 December, 2022",Deaths,36806
"Monday, 19 December, 2022",Active,15547
"Monday, 19 December, 2022",Recovered,4966229
"Monday, 19 December, 2022",Deaths,36808
"Tuesday, 20 December, 2022",Active,15417
"Tuesday, 20 December, 2022",Recovered,4967169
"Tuesday, 20 December, 2022",Deaths,36814
"Wednesday, 21 December, 2022",Active,14860
"Wednesday, 21 December, 2022",Recovered,4968703
"Wednesday, 21 December, 2022",Deaths,36821
"Thursday, 22 December, 2022",Active,14601
"Thursday, 22 December, 2022",Recovered,4969817
"Thursday, 22 December, 2022",Deaths,36824
"Friday, 23 December, 2022",Active,14393
"Friday, 23 December, 2022",Recovered,4970921
"Friday, 23 December, 2022",Deaths,36830
"Saturday, 24 December, 2022",Active,14132
"Saturday, 24 December, 2022",Recovered,4971947
"Saturday, 24 December, 2022",Deaths,36831
"Sunday, 25 December, 2022",Active,14004
"Sunday, 25 December, 2022",Recovered,4972684
"Sunday, 25 December, 2022",Deaths,36831
"Monday, 26 December, 2022",Active,13825
"Monday, 26 December, 2022",Recovered,4973339
"Monday, 26 December, 2022",Deaths,36835
"Tuesday, 27 December, 2022",Active,13408
"Tuesday, 27 December, 2022",Recovered,4974173
"Tuesday, 27 December, 2022",Deaths,36841
"Wednesday, 28 December, 2022",Active,12927
"Wednesday, 28 December, 2022",Recovered,4975130
"Wednesday, 28 December, 2022",Deaths,36845
"Thursday, 29 December, 2022",Active,12677
"Thursday, 29 December, 2022",Recovered,4976053
"Thursday, 29 December, 2022",Deaths,36851
"Friday, 30 December, 2022",Active,12329
"Friday, 30 December, 2022",Recovered,4976983
"Friday, 30 December, 2022",Deaths,36852
"Saturday, 31 December, 2022",Active,12008
"Saturday, 31 December, 2022",Recovered,4977816
"Saturday, 31 December, 2022",Deaths,36853
"Sunday, 1 January, 2023",Active,11877
"Sunday, 1 January, 2023",Recovered,4978363
"Sunday, 1 January, 2023",Deaths,36857
"Monday, 2 January, 2023",Active,11813
"Monday, 2 January, 2023",Recovered,4978786
"Monday, 2 January, 2023",Deaths,36858
"Tuesday, 3 January, 2023",Active,11769
"Tuesday, 3 January, 2023",Recovered,4979162
"Tuesday, 3 January, 2023",Deaths,36859
"Wednesday, 4 January, 2023",Active,11702
"Wednesday, 4 January, 2023",Recovered,4979662
"Wednesday, 4 January, 2023",Deaths,36859
"Thursday, 5 January, 2023",Active,11570
"Thursday, 5 January, 2023",Recovered,4980358
"Thursday, 5 January, 2023",Deaths,36866
"Friday, 6 January, 2023",Active,10631
"Friday, 6 January, 2023",Recovered,4981836
"Friday, 6 January, 2023",Deaths,36870
"Saturday, 7 January, 2023",Active,10647
"Saturday, 7 January, 2023",Recovered,4982387
"Saturday, 7 January, 2023",Deaths,36874
"Sunday, 8 January, 2023",Active,10610
"Sunday, 8 January, 2023",Recovered,4982828
"Sunday, 8 January, 2023",Deaths,36875
"Monday, 9 January, 2023",Active,10630
"Monday, 9 January, 2023",Recovered,4983183
"Monday, 9 January, 2023",Deaths,36883
"Tuesday, 10 January, 2023",Active,10628
"Tuesday, 10 January, 2023",Recovered,4983556
"Tuesday, 10 January, 2023",Deaths,36892
"Wednesday, 11 January, 2023",Active,10588
"Wednesday, 11 January, 2023",Recovered,4983954
"Wednesday, 11 January, 2023",Deaths,36901
"Thursday, 12 January, 2023",Active,10342
"Thursday, 12 January, 2023",Recovered,4984579
"Thursday, 12 January, 2023",Deaths,36905
"Friday, 13 January, 2023",Active,10153
"Friday, 13 January, 2023",Recovered,4985085
"Friday, 13 January, 2023",Deaths,36908
"Saturday, 14 January, 2023",Active,9850
"Saturday, 14 January, 2023",Recovered,4985675
"Saturday, 14 January, 2023",Deaths,36908
"Sunday, 15 January, 2023",Active,9693
"Sunday, 15 January, 2023",Recovered,4986076
"Sunday, 15 January, 2023",Deaths,36908
"Monday, 16 January, 2023",Active,9547
"Monday, 16 January, 2023",Recovered,4986443
"Monday, 16 January, 2023",Deaths,36914
"Tuesday, 17 January, 2023",Active,9543
"Tuesday, 17 January, 2023",Recovered,4986792
"Tuesday, 17 January, 2023",Deaths,36919
"Wednesday, 18 January, 2023",Active,9606
"Wednesday, 18 January, 2023",Recovered,4987096
"Wednesday, 18 January, 2023",Deaths,36923
"Thursday, 19 January, 2023",Active,9593
"Thursday, 19 January, 2023",Recovered,4987427
"Thursday, 19 January, 2023",Deaths,36923
"Friday, 20 January, 2023",Active,9571
"Friday, 20 January, 2023",Recovered,4987727
"Friday, 20 January, 2023",Deaths,36930
"Saturday, 21 January, 2023",Active,9536
"Saturday, 21 January, 2023",Recovered,4988053
"Saturday, 21 January, 2023",Deaths,36932
"Sunday, 22 January, 2023",Active,9553
"Sunday, 22 January, 2023",Recovered,4988345
"Sunday, 22 January, 2023",Deaths,36932
"Monday, 23 January, 2023",Active,9428
"Monday, 23 January, 2023",Recovered,4988612
"Monday, 23 January, 2023",Deaths,36932
"Tuesday, 24 January, 2023",Active,9214
"Tuesday, 24 January, 2023",Recovered,4988927
"Tuesday, 24 January, 2023",Deaths,36932
"Wednesday, 25 January, 2023",Active,8999
"Wednesday, 25 January, 2023",Recovered,4989273
"Wednesday, 25 January, 2023",Deaths,36933
"Thursday, 26 January, 2023",Active,8843
"Thursday, 26 January, 2023",Recovered,4989598
"Thursday, 26 January, 2023",Deaths,36936
"Friday, 27 January, 2023",Active,8765
"Friday, 27 January, 2023",Recovered,4989910
"Friday, 27 January, 2023",Deaths,36938
"Saturday, 28 January, 2023",Active,8712
"Saturday, 28 January, 2023",Recovered,4990219
"Saturday, 28 January, 2023",Deaths,36940
"Sunday, 29 January, 2023",Active,8696
"Sunday, 29 January, 2023",Recovered,4990504
"Sunday, 29 January, 2023",Deaths,36940
"Monday, 30 January, 2023",Active,8755
"Monday, 30 January, 2023",Recovered,4990645
"Monday, 30 January, 2023",Deaths,36942
"Tuesday, 31 January, 2023",Active,8901
"Tuesday, 31 January, 2023",Recovered,4990750
"Tuesday, 31 January, 2023",Deaths,36942
"Wednesday, 1 February, 2023",Active,9113
"Wednesday, 1 February, 2023",Recovered,4990863
"Wednesday, 1 February, 2023",Deaths,36942
"Thursday, 2 February, 2023",Active,9289
"Thursday, 2 February, 2023",Recovered,4991011
"Thursday, 2 February, 2023",Deaths,36942
"Friday, 3 February, 2023",Active,9213
"Friday, 3 February, 2023",Recovered,4991427
"Friday, 3 February, 2023",Deaths,36942
"Saturday, 4 February, 2023",Active,9139
"Saturday, 4 February, 2023",Recovered,4991702
"Saturday, 4 February, 2023",Deaths,36943
"Sunday, 5 February, 2023",Active,8561
"Sunday, 5 February, 2023",Recovered,4992491
"Sunday, 5 February, 2023",Deaths,36943
"Monday, 6 February, 2023",Active,7722
"Monday, 6 February, 2023",Recovered,4993504
"Monday, 6 February, 2023",Deaths,36944
"Tuesday, 7 February, 2023",Active,7651
"Tuesday, 7 February, 2023",Recovered,4993757
"Tuesday, 7 February, 2023",Deaths,36946
"Wednesday, 8 February, 2023",Active,7561
"Wednesday, 8 February, 2023",Recovered,4994036
"Wednesday, 8 February, 2023",Deaths,36946
"Thursday, 9 February, 2023",Active,7455
"Thursday, 9 February, 2023",Recovered,4994411
"Thursday, 9 February, 2023",Deaths,36946
"Friday, 10 February, 2023",Active,7400
"Friday, 10 February, 2023",Recovered,4994717
"Friday, 10 February, 2023",Deaths,36950
"Saturday, 11 February, 2023",Active,7268
"Saturday, 11 February, 2023",Recovered,4995107
"Saturday, 11 February, 2023",Deaths,36951
"Sunday, 12 February, 2023",Active,7070
"Sunday, 12 February, 2023",Recovered,4995465
"Sunday, 12 February, 2023",Deaths,36951
"Monday, 13 February, 2023",Active,6979
"Monday, 13 February, 2023",Recovered,4995719
"Monday, 13 February, 2023",Deaths,36952
"Tuesday, 14 February, 2023",Active,7023
"Tuesday, 14 February, 2023",Recovered,4995874
"Tuesday, 14 February, 2023",Deaths,36953
"Wednesday, 15 February, 2023",Active,7044
"Wednesday, 15 February, 2023",Recovered,4996089
"Wednesday, 15 February, 2023",Deaths,36954
"Thursday, 16 February, 2023",Active,7068
"Thursday, 16 February, 2023",Recovered,4996346
"Thursday, 16 February, 2023",Deaths,36954
"Friday, 17 February, 2023",Active,7074
"Friday, 17 February, 2023",Recovered,4996581
"Friday, 17 February, 2023",Deaths,36954
"Saturday, 18 February, 2023",Active,6975
"Saturday, 18 February, 2023",Recovered,4996891
"Saturday, 18 February, 2023",Deaths,36955
"Sunday, 19 February, 2023",Active,7002
"Sunday, 19 February, 2023",Recovered,4997049
"Sunday, 19 February, 2023",Deaths,36956
"Monday, 20 February, 2023",Active,6999
"Monday, 20 February, 2023",Recovered,4997218
"Monday, 20 February, 2023",Deaths,36957
"Tuesday, 21 February, 2023",Active,6991
"Tuesday, 21 February, 2023",Recovered,4997410
"Tuesday, 21 February, 2023",Deaths,36957
"Wednesday, 22 February, 2023",Active,6993
"Wednesday, 22 February, 2023",Recovered,4997637
"Wednesday, 22 February, 2023",Deaths,36957
"Thursday, 23 February, 2023",Active,6939
"Thursday, 23 February, 2023",Recovered,4997915
"Thursday, 23 February, 2023",Deaths,36957
"Friday, 24 February, 2023",Active,6889
"Friday, 24 February, 2023",Recovered,4998169
"Friday, 24 February, 2023",Deaths,36957
"Saturday, 25 February, 2023",Active,6843
"Saturday, 25 February, 2023",Recovered,4998388
"Saturday, 25 February, 2023",Deaths,36957
"Sunday, 26 February, 2023",Active,6875
"Sunday, 26 February, 2023",Recovered,4998563
"Sunday, 26 February, 2023",Deaths,36957
"Monday, 27 February, 2023",Active,6888
"Monday, 27 February, 2023",Recovered,4998740
"Monday, 27 February, 2023",Deaths,36957
"Tuesday, 28 February, 2023",Active,6917
"Tuesday, 28 February, 2023",Recovered,4998916
"Tuesday, 28 February, 2023",Deaths,36958
"Wednesday, 1 March, 2023",Active,6899
"Wednesday, 1 March, 2023",Recovered,4999149
"Wednesday, 1 March, 2023",Deaths,36960
"Thursday, 2 March, 2023",Active,7138
"Thursday, 2 March, 2023",Recovered,4999149
"Thursday, 2 March, 2023",Deaths,36965
"Friday, 3 March, 2023",Active,7129
"Friday, 3 March, 2023",Recovered,4999362
"Friday, 3 March, 2023",Deaths,36965
"Saturday, 4 March, 2023",Active,7121
"Saturday, 4 March, 2023",Recovered,4999540
"Saturday, 4 March, 2023",Deaths,36965
"Sunday, 5 March, 2023",Active,6464
"Sunday, 5 March, 2023",Recovered,5000360
"Sunday, 5 March, 2023",Deaths,36966
"Monday, 6 March, 2023",Active,6471
"Monday, 6 March, 2023",Recovered,5000541
"Monday, 6 March, 2023",Deaths,36966
"Tuesday, 7 March, 2023",Active,6495
"Tuesday, 7 March, 2023",Recovered,5000743
"Tuesday, 7 March, 2023",Deaths,36966
"Wednesday, 8 March, 2023",Active,6513
"Wednesday, 8 March, 2023",Recovered,5000959
"Wednesday, 8 March, 2023",Deaths,36967
"Thursday, 9 March, 2023",Active,6556
"Thursday, 9 March, 2023",Recovered,5001195
"Thursday, 9 March, 2023",Deaths,36967
"Friday, 10 March, 2023",Active,6610
"Friday, 10 March, 2023",Recovered,5001392
"Friday, 10 March, 2023",Deaths,36967
"Saturday, 11 March, 2023",Active,6640
"Saturday, 11 March, 2023",Recovered,5001585
"Saturday, 11 March, 2023",Deaths,36967
"Sunday, 12 March, 2023",Active,6699
"Sunday, 12 March, 2023",Recovered,5001752
"Sunday, 12 March, 2023",Deaths,36968
"Monday, 13 March, 2023",Active,6745
"Monday, 13 March, 2023",Recovered,5001923
"Monday, 13 March, 2023",Deaths,36968
"Tuesday, 14 March, 2023",Active,6781
"Tuesday, 14 March, 2023",Recovered,5002154
"Tuesday, 14 March, 2023",Deaths,36970
"Wednesday, 15 March, 2023",Active,6801
"Wednesday, 15 March, 2023",Recovered,5002406
"Wednesday, 15 March, 2023",Deaths,36971
"Thursday, 16 March, 2023",Active,6850
"Thursday, 16 March, 2023",Recovered,5002667
"Thursday, 16 March, 2023",Deaths,36972
"Friday, 17 March, 2023",Active,6882
"Friday, 17 March, 2023",Recovered,5002916
"Friday, 17 March, 2023",Deaths,36972
"Saturday, 18 March, 2023",Active,6917
"Saturday, 18 March, 2023",Recovered,5003151
"Saturday, 18 March, 2023",Deaths,36972
"Sunday, 19 March, 2023",Active,6955
"Sunday, 19 March, 2023",Recovered,5003370
"Sunday, 19 March, 2023",Deaths,36972
"Monday, 20 March, 2023",Active,6926
"Monday, 20 March, 2023",Recovered,5003594
"Monday, 20 March, 2023",Deaths,36974
"Tuesday, 21 March, 2023",Active,6962
"Tuesday, 21 March, 2023",Recovered,5003878
"Tuesday, 21 March, 2023",Deaths,36974
"Wednesday, 22 March, 2023",Active,7031
"Wednesday, 22 March, 2023",Recovered,5004175
"Wednesday, 22 March, 2023",Deaths,36975
"Thursday, 23 March, 2023",Active,7096
"Thursday, 23 March, 2023",Recovered,5004456
"Thursday, 23 March, 2023",Deaths,36975
"Friday, 24 March, 2023",Active,7210
"Friday, 24 March, 2023",Recovered,5004725
"Friday, 24 March, 2023",Deaths,36978
"Saturday, 25 March, 2023",Active,7307
"Saturday, 25 March, 2023",Recovered,5004982
"Saturday, 25 March, 2023",Deaths,36979
"Sunday, 26 March, 2023",Active,7634
"Sunday, 26 March, 2023",Recovered,5004982
"Sunday, 26 March, 2023",Deaths,36979
"Monday, 27 March, 2023",Active,7858
"Monday, 27 March, 2023",Recovered,5004982
"Monday, 27 March, 2023",Deaths,36981
"Tuesday, 28 March, 2023",Active,7884
"Tuesday, 28 March, 2023",Recovered,5005312
"Tuesday, 28 March, 2023",Deaths,36982
"Wednesday, 29 March, 2023",Active,7982
"Wednesday, 29 March, 2023",Recovered,5005674
"Wednesday, 29 March, 2023",Deaths,36983
"Thursday, 30 March, 2023",Active,8138
"Thursday, 30 March, 2023",Recovered,5006011
"Thursday, 30 March, 2023",Deaths,36983
"Friday, 31 March, 2023",Active,8347
"Friday, 31 March, 2023",Recovered,5006408
"Friday, 31 March, 2023",Deaths,36983
"Saturday, 1 April, 2023",Active,8570
"Saturday, 1 April, 2023",Recovered,5006783
"Saturday, 1 April, 2023",Deaths,36984
"Sunday, 2 April, 2023",Active,8673
"Sunday, 2 April, 2023",Recovered,5007110
"Sunday, 2 April, 2023",Deaths,36984
"Monday, 3 April, 2023",Active,8900
"Monday, 3 April, 2023",Recovered,5007339
"Monday, 3 April, 2023",Deaths,36986
"Tuesday, 4 April, 2023",Active,9149
"Tuesday, 4 April, 2023",Recovered,5007698
"Tuesday, 4 April, 2023",Deaths,36989
"Wednesday, 5 April, 2023",Active,9399
"Wednesday, 5 April, 2023",Recovered,5008194
"Wednesday, 5 April, 2023",Deaths,36990
"Thursday, 6 April, 2023",Active,10199
"Thursday, 6 April, 2023",Recovered,5008194
"Thursday, 6 April, 2023",Deaths,36995
"Friday, 7 April, 2023",Active,10399
"Friday, 7 April, 2023",Recovered,5008790
"Friday, 7 April, 2023",Deaths,36996
"Saturday, 8 April, 2023",Active,10541
"Saturday, 8 April, 2023",Recovered,5009374
"Saturday, 8 April, 2023",Deaths,36996
"Sunday, 9 April, 2023",Active,10639
"Sunday, 9 April, 2023",Recovered,5009793
"Sunday, 9 April, 2023",Deaths,36996
"Monday, 10 April, 2023",Active,10710
"Monday, 10 April, 2023",Recovered,5010260
"Monday, 10 April, 2023",Deaths,36997
"Tuesday, 11 April, 2023",Active,11307
"Tuesday, 11 April, 2023",Recovered,5010260
"Tuesday, 11 April, 2023",Deaths,36998
"Wednesday, 12 April, 2023",Active,11517
"Wednesday, 12 April, 2023",Recovered,5010950
"Wednesday, 12 April, 2023",Deaths,36998
"Thursday, 13 April, 2023",Active,11602
"Thursday, 13 April, 2023",Recovered,5011740
"Thursday, 13 April, 2023",Deaths,36998
"Friday, 14 April, 2023",Active,11657
"Friday, 14 April, 2023",Recovered,5012523
"Friday, 14 April, 2023",Deaths,36999
"Saturday, 15 April, 2023",Active,11777
"Saturday, 15 April, 2023",Recovered,5013283
"Saturday, 15 April, 2023",Deaths,37000
"Sunday, 16 April, 2023",Active,11982
"Sunday, 16 April, 2023",Recovered,5013817
"Sunday, 16 April, 2023",Deaths,37000
"Monday, 17 April, 2023",Active,11915
"Monday, 17 April, 2023",Recovered,5014371
"Monday, 17 April, 2023",Deaths,37003
"Tuesday, 18 April, 2023",Active,12032
"Tuesday, 18 April, 2023",Recovered,5015040
"Tuesday, 18 April, 2023",Deaths,37007
"Wednesday, 19 April, 2023",Active,11959
"Wednesday, 19 April, 2023",Recovered,5015895
"Wednesday, 19 April, 2023",Deaths,37009
"Thursday, 20 April, 2023",Active,11892
"Thursday, 20 April, 2023",Recovered,5016712
"Thursday, 20 April, 2023",Deaths,37009
"Friday, 21 April, 2023",Active,11741
"Friday, 21 April, 2023",Recovered,5017564
"Friday, 21 April, 2023",Deaths,37010
"Saturday, 22 April, 2023",Active,11421
"Saturday, 22 April, 2023",Recovered,5018445
"Saturday, 22 April, 2023",Deaths,37011
"Sunday, 23 April, 2023",Active,11152
"Sunday, 23 April, 2023",Recovered,5019163
"Sunday, 23 April, 2023",Deaths,37011
"Monday, 24 April, 2023",Active,11059
"Monday, 24 April, 2023",Recovered,5019643
"Monday, 24 April, 2023",Deaths,37011
"Tuesday, 25 April, 2023",Active,10835
"Tuesday, 25 April, 2023",Recovered,5020425
"Tuesday, 25 April, 2023",Deaths,37014
"Wednesday, 26 April, 2023",Active,10640
"Wednesday, 26 April, 2023",Recovered,5021234
"Wednesday, 26 April, 2023",Deaths,37017
"Thursday, 27 April, 2023",Active,10706
"Thursday, 27 April, 2023",Recovered,5021996
"Thursday, 27 April, 2023",Deaths,37021
"Friday, 28 April, 2023",Active,11098
"Friday, 28 April, 2023",Recovered,5022669
"Friday, 28 April, 2023",Deaths,37023
"Saturday, 29 April, 2023",Active,11548
"Saturday, 29 April, 2023",Recovered,5023269
"Saturday, 29 April, 2023",Deaths,37023
"Sunday, 30 April, 2023",Active,12046
"Sunday, 30 April, 2023",Recovered,5023738
"Sunday, 30 April, 2023",Deaths,37024
"Monday, 1 May, 2023",Active,12436
"Monday, 1 May, 2023",Recovered,5024139
"Monday, 1 May, 2023",Deaths,37026
"Tuesday, 2 May, 2023",Active,13225
"Tuesday, 2 May, 2023",Recovered,5024139
"Tuesday, 2 May, 2023",Deaths,37030
"Wednesday, 3 May, 2023",Active,14573
"Wednesday, 3 May, 2023",Recovered,5024139
"Wednesday, 3 May, 2023",Deaths,37035
"Thursday, 4 May, 2023",Active,15068
"Thursday, 4 May, 2023",Recovered,5025052
"Thursday, 4 May, 2023",Deaths,37036
"Friday, 5 May, 2023",Active,15232
"Friday, 5 May, 2023",Recovered,5026055
"Friday, 5 May, 2023",Deaths,37039
"Saturday, 6 May, 2023",Active,15228
"Saturday, 6 May, 2023",Recovered,5027167
"Saturday, 6 May, 2023",Deaths,37041
"Sunday, 7 May, 2023",Active,15288
"Sunday, 7 May, 2023",Recovered,5028084
"Sunday, 7 May, 2023",Deaths,37041
"Monday, 8 May, 2023",Active,15523
"Monday, 8 May, 2023",Recovered,5028893
"Monday, 8 May, 2023",Deaths,37043
"Tuesday, 9 May, 2023",Active,16780
"Tuesday, 9 May, 2023",Recovered,5028893
"Tuesday, 9 May, 2023",Deaths,37047
"Wednesday, 10 May, 2023",Active,16876
"Wednesday, 10 May, 2023",Recovered,5030226
"Wednesday, 10 May, 2023",Deaths,37051
"Thursday, 11 May, 2023",Active,18200
"Thursday, 11 May, 2023",Recovered,5030226
"Thursday, 11 May, 2023",Deaths,37056
"Friday, 12 May, 2023",Active,19520
"Friday, 12 May, 2023",Recovered,5030226
"Friday, 12 May, 2023",Deaths,37058
"Saturday, 13 May, 2023",Active,19472
"Saturday, 13 May, 2023",Recovered,5031474
"Saturday, 13 May, 2023",Deaths,37063
"Sunday, 14 May, 2023",Active,19328
"Sunday, 14 May, 2023",Recovered,5032357
"Sunday, 14 May, 2023",Deaths,37064
"Monday, 15 May, 2023",Active,19035
"Monday, 15 May, 2023",Recovered,5033386
"Monday, 15 May, 2023",Deaths,37068
"Tuesday, 16 May, 2023",Active,18803
"Tuesday, 16 May, 2023",Recovered,5034674
"Tuesday, 16 May, 2023",Deaths,37076
"Wednesday, 17 May, 2023",Active,18466
"Wednesday, 17 May, 2023",Recovered,5036027
"Wednesday, 17 May, 2023",Deaths,37079
"Thursday, 18 May, 2023",Active,18334
"Thursday, 18 May, 2023",Recovered,5037276
"Thursday, 18 May, 2023",Deaths,37081
"Friday, 19 May, 2023",Active,17993
"Friday, 19 May, 2023",Recovered,5038585
"Friday, 19 May, 2023",Deaths,37084
"Saturday, 20 May, 2023",Active,17504
"Saturday, 20 May, 2023",Recovered,5039857
"Saturday, 20 May, 2023",Deaths,37087
"Sunday, 21 May, 2023",Active,17503
"Sunday, 21 May, 2023",Recovered,5040602
"Sunday, 21 May, 2023",Deaths,37092
"Monday, 22 May, 2023",Active,17397
"Monday, 22 May, 2023",Recovered,5041360
"Monday, 22 May, 2023",Deaths,37093
"Tuesday, 23 May, 2023",Active,17286
